Year,Species,Chamber,Delta_AirT,Feb15_Mar15_AirT,Feb15_AirT_GDD,Budburst_Date,Budburst_JD
2011,QURU,OUT,0.137911638,10.08275862,258.8,2-Apr,92
2011,QURU,OUT,0.137911638,10.08275862,291.55,6-Apr,96
2011,QURU,OUT,0.137911638,10.08275862,279.65,4-Apr,94
2011,VAPA,OUT,0.137911638,10.08275862,251.25,29-Mar,88
2011,VAPA,OUT,0.137911638,10.08275862,251.25,29-Mar,88
2011,VAPA,OUT,0.137911638,10.08275862,244.4,24-Mar,83
2011,VAPA,OUT,0.137911638,10.08275862,244.4,24-Mar,83
2011,VAST,OUT,0.137911638,10.08275862,244.4,24-Mar,83
2011,VAST,OUT,0.137911638,10.08275862,251.25,29-Mar,88
2011,VAST,OUT,0.137911638,10.08275862,244.4,24-Mar,83
2011,VAST,OUT,0.137911638,10.08275862,251.25,29-Mar,88
2011,VAST,OUT,0.137911638,10.08275862,244.4,24-Mar,83
2011,VAST,OUT,0.137911638,10.08275862,251.25,29-Mar,88
2011,VAST,OUT,0.137911638,10.08275862,251.25,29-Mar,88
2011,VAST,OUT,0.137911638,10.08275862,244.4,24-Mar,83
2013,ACRU,1,2.283437038,7.776528812,202.48825,31-Mar,90
2013,ACRU,1,2.283437038,7.776528812,328.185,10-Apr,100
2013,ACRU,1,2.283437038,7.776528812,328.185,10-Apr,100
2013,ACRU,1,2.283437038,7.776528812,257.61375,6-Apr,96
2013,ACRU,1,2.283437038,7.776528812,257.61375,6-Apr,96
2013,ACRU,1,2.283437038,7.776528812,233.15825,3-Apr,93
2013,ACRU,1,2.283437038,7.776528812,286.4675,8-Apr,98
2013,ACRU,1,2.283437038,7.776528812,257.61375,6-Apr,96
2013,ACRU,1,2.283437038,7.776528812,257.61375,6-Apr,96
2013,ACRU,1,2.283437038,7.776528812,257.61375,6-Apr,96
2013,CATO,1,2.283437038,7.776528812,286.4675,8-Apr,98
2013,CATO,1,2.283437038,7.776528812,286.4675,8-Apr,98
2013,CATO,1,2.283437038,7.776528812,257.61375,6-Apr,96
2013,CATO,1,2.283437038,7.776528812,257.61375,6-Apr,96
2013,QUAL,1,2.283437038,7.776528812,161.1895,25-Mar,84
2013,QUAL,1,2.283437038,7.776528812,190.73575,30-Mar,89
2013,QUAL,1,2.283437038,7.776528812,146.457,20-Mar,79
2013,QUAL,1,2.283437038,7.776528812,190.73575,30-Mar,89
2013,QUAL,1,2.283437038,7.776528812,190.73575,30-Mar,89
2013,QUAL,1,2.283437038,7.776528812,146.457,20-Mar,79
2013,QUAL,1,2.283437038,7.776528812,233.15825,3-Apr,93
2013,QUAL,1,2.283437038,7.776528812,98.8295,14-Mar,73
2013,QUAL,1,2.283437038,7.776528812,190.73575,30-Mar,89
2013,QUAL,1,2.283437038,7.776528812,190.73575,30-Mar,89
2013,ACRU,2,-0.102302982,5.390788793,80.26475,20-Mar,79
2013,ACRU,2,-0.102302982,5.390788793,128.109,3-Apr,93
2013,ACRU,2,-0.102302982,5.390788793,183.8535,9-Apr,99
2013,ACRU,2,-0.102302982,5.390788793,83.52225,25-Mar,84
2013,ACRU,2,-0.102302982,5.390788793,143.93625,6-Apr,96
2013,ACRU,2,-0.102302982,5.390788793,143.93625,6-Apr,96
2013,ACRU,2,-0.102302982,5.390788793,143.93625,6-Apr,96
2013,ACRU,2,-0.102302982,5.390788793,143.93625,6-Apr,96
2013,ACRU,2,-0.102302982,5.390788793,98.23325,30-Mar,89
2013,CATO,2,-0.102302982,5.390788793,183.8535,9-Apr,99
2013,QUAL,2,-0.102302982,5.390788793,143.93625,6-Apr,96
2013,QUAL,2,-0.102302982,5.390788793,98.23325,30-Mar,89
2013,QUAL,2,-0.102302982,5.390788793,83.52225,25-Mar,84
2013,QUAL,2,-0.102302982,5.390788793,83.52225,25-Mar,84
2013,QUAL,2,-0.102302982,5.390788793,83.52225,25-Mar,84
2013,QUAL,2,-0.102302982,5.390788793,83.52225,25-Mar,84
2013,QUAL,2,-0.102302982,5.390788793,83.52225,25-Mar,84
2013,QUAL,2,-0.102302982,5.390788793,83.52225,25-Mar,84
2013,QUAL,2,-0.102302982,5.390788793,98.23325,30-Mar,89
2013,QUAL,2,-0.102302982,5.390788793,98.23325,30-Mar,89
2013,VAST,2,-0.102302982,5.390788793,183.8535,9-Apr,99
2013,VAST,2,-0.102302982,5.390788793,183.8535,9-Apr,99
2013,VAST,2,-0.102302982,5.390788793,143.93625,6-Apr,96
2013,VAST,2,-0.102302982,5.390788793,183.8535,9-Apr,99
2013,VAST,2,-0.102302982,5.390788793,183.8535,9-Apr,99
2013,ACRU,3,3.151946118,9.198411638,283.6015,3-Apr,93
2013,ACRU,3,3.151946118,9.198411638,283.6015,3-Apr,93
2013,ACRU,3,3.151946118,9.198411638,310.057,6-Apr,96
2013,ACRU,3,3.151946118,9.198411638,360.97825,9-Apr,99
2013,ACRU,3,3.151946118,9.198411638,310.057,6-Apr,96
2013,ACRU,3,3.151946118,9.198411638,360.97825,9-Apr,99
2013,ACRU,3,3.151946118,9.198411638,360.97825,9-Apr,99
2013,ACRU,3,3.151946118,9.198411638,360.97825,9-Apr,99
2013,ACRU,3,3.151946118,9.198411638,383.01325,10-Apr,100
2013,ACRU,3,3.151946118,9.198411638,283.6015,3-Apr,93
2013,QUAL,3,3.151946118,9.198411638,205.46425,25-Mar,84
2013,QUAL,3,3.151946118,9.198411638,185.816,20-Mar,79
2013,QUAL,3,3.151946118,9.198411638,205.46425,25-Mar,84
2013,QUAL,3,3.151946118,9.198411638,185.816,20-Mar,79
2013,QUAL,3,3.151946118,9.198411638,238.9425,30-Mar,89
2013,QUAL,3,3.151946118,9.198411638,238.9425,30-Mar,89
2013,QUAL,3,3.151946118,9.198411638,185.816,20-Mar,79
2013,QUAL,3,3.151946118,9.198411638,310.057,6-Apr,96
2013,QUAL,3,3.151946118,9.198411638,205.46425,25-Mar,84
2013,QUAL,3,3.151946118,9.198411638,238.9425,30-Mar,89
2013,VAPA,3,3.151946118,9.198411638,440.08825,13-Apr,103
2013,VAPA,3,3.151946118,9.198411638,238.9425,30-Mar,89
2013,VAPA,3,3.151946118,9.198411638,360.97825,9-Apr,99
2013,VAPA,3,3.151946118,9.198411638,322.53325,7-Apr,97
2013,ACRU,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,ACRU,4,1.408237068,6.485521552,173.67225,5-Apr,95
2013,ACRU,4,1.408237068,6.485521552,99.51175,20-Mar,79
2013,ACRU,4,1.408237068,6.485521552,163.03425,3-Apr,93
2013,CATO,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,QUAL,4,1.408237068,6.485521552,107.074,25-Mar,84
2013,QUAL,4,1.408237068,6.485521552,127.9315,30-Mar,89
2013,QUAL,4,1.408237068,6.485521552,127.9315,30-Mar,89
2013,QUAL,4,1.408237068,6.485521552,127.9315,30-Mar,89
2013,QUAL,4,1.408237068,6.485521552,127.9315,30-Mar,89
2013,QUAL,4,1.408237068,6.485521552,127.9315,30-Mar,89
2013,QUAL,4,1.408237068,6.485521552,127.9315,30-Mar,89
2013,QUAL,4,1.408237068,6.485521552,127.9315,30-Mar,89
2013,QUAL,4,1.408237068,6.485521552,99.51175,20-Mar,79
2013,QUAL,4,1.408237068,6.485521552,108.86225,26-Mar,85
2013,QURU,4,1.408237068,6.485521552,226.39775,9-Apr,99
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,226.39775,9-Apr,99
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,182.561,6-Apr,96
2013,VAPA,4,1.408237068,6.485521552,107.074,25-Mar,84
2013,VAST,4,1.408237068,6.485521552,264.12275,11-Apr,101
2013,VAST,4,1.408237068,6.485521552,264.12275,11-Apr,101
2013,VAST,4,1.408237068,6.485521552,246.06775,10-Apr,100
2013,VAST,4,1.408237068,6.485521552,226.39775,9-Apr,99
2013,VAST,4,1.408237068,6.485521552,246.06775,10-Apr,100
2013,ACRU,5,-0.139381286,5.353710489,234.2085,12-Apr,102
2013,ACRU,5,-0.139381286,5.353710489,163.8935,8-Apr,98
2013,ACRU,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,ACRU,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,CATO,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,QUAL,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,QUAL,5,-0.139381286,5.353710489,95.19,30-Mar,89
2013,QUAL,5,-0.139381286,5.353710489,85.139,28-Mar,87
2013,QUAL,5,-0.139381286,5.353710489,95.19,30-Mar,89
2013,QUAL,5,-0.139381286,5.353710489,120.526,2-Apr,92
2013,QUAL,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,QUAL,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,QUAL,5,-0.139381286,5.353710489,95.19,30-Mar,89
2013,QUAL,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,QUAL,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,QUAL,5,-0.139381286,5.353710489,48.20625,14-Mar,73
2013,QURU,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,VAPA,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,VAPA,5,-0.139381286,5.353710489,95.19,30-Mar,89
2013,VAPA,5,-0.139381286,5.353710489,81.13875,25-Mar,84
2013,VAPA,5,-0.139381286,5.353710489,81.13875,25-Mar,84
2013,VAPA,5,-0.139381286,5.353710489,80.502,23-Mar,82
2013,VAPA,5,-0.139381286,5.353710489,81.13875,25-Mar,84
2013,VAPA,5,-0.139381286,5.353710489,81.13875,25-Mar,84
2013,VAPA,5,-0.139381286,5.353710489,81.13875,25-Mar,84
2013,VAST,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,VAST,5,-0.139381286,5.353710489,140.14425,6-Apr,96
2013,VAST,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,VAST,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,VAST,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,VAST,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,VAST,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,VAST,5,-0.139381286,5.353710489,180.991,9-Apr,99
2013,ACRU,6,0.584383801,6.077475575,124.97475,30-Mar,89
2013,ACRU,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,ACRU,6,0.584383801,6.077475575,98.6085,20-Mar,79
2013,ACRU,6,0.584383801,6.077475575,105.1165,25-Mar,84
2013,ACRU,6,0.584383801,6.077475575,154.337,2-Apr,92
2013,ACRU,6,0.584383801,6.077475575,154.337,2-Apr,92
2013,ACRU,6,0.584383801,6.077475575,154.337,2-Apr,92
2013,ACRU,6,0.584383801,6.077475575,154.337,2-Apr,92
2013,ACRU,6,0.584383801,6.077475575,154.337,2-Apr,92
2013,ACRU,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,CATO,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,CATO,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,CATO,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,CATO,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,CATO,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,CATO,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,CATO,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,CATO,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,QUAL,6,0.584383801,6.077475575,105.1165,25-Mar,84
2013,QUAL,6,0.584383801,6.077475575,105.1165,25-Mar,84
2013,QUAL,6,0.584383801,6.077475575,124.97475,30-Mar,89
2013,QUAL,6,0.584383801,6.077475575,154.337,2-Apr,92
2013,QUAL,6,0.584383801,6.077475575,124.97475,30-Mar,89
2013,QUAL,6,0.584383801,6.077475575,98.6085,20-Mar,79
2013,QUAL,6,0.584383801,6.077475575,98.6085,20-Mar,79
2013,QUAL,6,0.584383801,6.077475575,124.97475,30-Mar,89
2013,QUAL,6,0.584383801,6.077475575,124.97475,30-Mar,89
2013,QUAL,6,0.584383801,6.077475575,124.97475,30-Mar,89
2013,QURU,6,0.584383801,6.077475575,294.7585,13-Apr,103
2013,VAPA,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,VAPA,6,0.584383801,6.077475575,261.6585,11-Apr,101
2013,VAPA,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,VAPA,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,VAST,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,VAST,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,VAST,6,0.584383801,6.077475575,154.337,2-Apr,92
2013,VAST,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,VAST,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,VAST,6,0.584383801,6.077475575,179.467,6-Apr,96
2013,VAST,6,0.584383801,6.077475575,223.686,9-Apr,99
2013,ACRU,7,1.686115123,7.179206897,181.254,2-Apr,92
2013,ACRU,7,1.686115123,7.179206897,181.254,2-Apr,92
2013,ACRU,7,1.686115123,7.179206897,181.254,2-Apr,92
2013,ACRU,7,1.686115123,7.179206897,117.15375,20-Mar,79
2013,ACRU,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,ACRU,7,1.686115123,7.179206897,149.58325,30-Mar,89
2013,CATO,7,1.686115123,7.179206897,257.70125,9-Apr,99
2013,CATO,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,CATO,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,CATO,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,QUAL,7,1.686115123,7.179206897,149.58325,30-Mar,89
2013,QUAL,7,1.686115123,7.179206897,118.154,22-Mar,81
2013,QUAL,7,1.686115123,7.179206897,181.254,2-Apr,92
2013,QUAL,7,1.686115123,7.179206897,149.58325,30-Mar,89
2013,QUAL,7,1.686115123,7.179206897,117.15375,20-Mar,79
2013,QUAL,7,1.686115123,7.179206897,149.58325,30-Mar,89
2013,QUAL,7,1.686115123,7.179206897,125.12075,25-Mar,84
2013,QUAL,7,1.686115123,7.179206897,117.15375,20-Mar,79
2013,QUAL,7,1.686115123,7.179206897,125.12075,25-Mar,84
2013,QUAL,7,1.686115123,7.179206897,118.154,22-Mar,81
2013,QURU,7,1.686115123,7.179206897,181.254,2-Apr,92
2013,VAPA,7,1.686115123,7.179206897,149.58325,30-Mar,89
2013,VAPA,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,VAPA,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,VAPA,7,1.686115123,7.179206897,257.70125,9-Apr,99
2013,VAPA,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,VAPA,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,VAPA,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,VAPA,7,1.686115123,7.179206897,257.70125,9-Apr,99
2013,VAPA,7,1.686115123,7.179206897,209.43675,6-Apr,96
2013,VAPA,7,1.686115123,7.179206897,257.70125,9-Apr,99
2013,VAST,7,1.686115123,7.179206897,257.70125,9-Apr,99
2013,ACRU,8,3.730771013,9.223862787,274.263,2-Apr,92
2013,ACRU,8,3.730771013,9.223862787,274.263,2-Apr,92
2013,ACRU,8,3.730771013,9.223862787,237.901,30-Mar,89
2013,ACRU,8,3.730771013,9.223862787,308.9465,6-Apr,96
2013,ACRU,8,3.730771013,9.223862787,308.9465,6-Apr,96
2013,ACRU,8,3.730771013,9.223862787,308.9465,6-Apr,96
2013,ACRU,8,3.730771013,9.223862787,237.901,30-Mar,89
2013,ACRU,8,3.730771013,9.223862787,308.9465,6-Apr,96
2013,ACRU,8,3.730771013,9.223862787,360.73675,9-Apr,99
2013,CATO,8,3.730771013,9.223862787,321.89675,7-Apr,97
2013,CATO,8,3.730771013,9.223862787,237.901,30-Mar,89
2013,CATO,8,3.730771013,9.223862787,274.263,2-Apr,92
2013,CATO,8,3.730771013,9.223862787,360.73675,9-Apr,99
2013,CATO,8,3.730771013,9.223862787,308.9465,6-Apr,96
2013,QUAL,8,3.730771013,9.223862787,132.56975,14-Mar,73
2013,QUAL,8,3.730771013,9.223862787,184.0565,20-Mar,79
2013,QUAL,8,3.730771013,9.223862787,162.62725,17-Mar,76
2013,QUAL,8,3.730771013,9.223862787,184.0565,20-Mar,79
2013,QUAL,8,3.730771013,9.223862787,132.56975,14-Mar,73
2013,QUAL,8,3.730771013,9.223862787,308.9465,6-Apr,96
2013,QUAL,8,3.730771013,9.223862787,184.0565,20-Mar,79
2013,QUAL,8,3.730771013,9.223862787,184.0565,20-Mar,79
2013,QUAL,8,3.730771013,9.223862787,132.56975,14-Mar,73
2013,QUAL,8,3.730771013,9.223862787,184.0565,20-Mar,79
2013,QUAL,8,3.730771013,9.223862787,202.99875,25-Mar,84
2013,QURU,8,3.730771013,9.223862787,237.901,30-Mar,89
2013,ACRU,9,4.41121426,9.904306034,264.774,30-Mar,89
2013,ACRU,9,4.41121426,9.904306034,302.285,2-Apr,92
2013,ACRU,9,4.41121426,9.904306034,310.697,3-Apr,93
2013,CATO,9,4.41121426,9.904306034,316.2195,4-Apr,94
2013,CATO,9,4.41121426,9.904306034,302.285,2-Apr,92
2013,CATO,9,4.41121426,9.904306034,338.6115,6-Apr,96
2013,QUAL,9,4.41121426,9.904306034,185.572,18-Mar,77
2013,QUAL,9,4.41121426,9.904306034,205.89075,20-Mar,79
2013,QUAL,9,4.41121426,9.904306034,264.774,30-Mar,89
2013,QUAL,9,4.41121426,9.904306034,181.58025,17-Mar,76
2013,QUAL,9,4.41121426,9.904306034,310.697,3-Apr,93
2013,QUAL,9,4.41121426,9.904306034,99.12875,9-Mar,68
2013,QUAL,9,4.41121426,9.904306034,148.45825,14-Mar,73
2013,QUAL,9,4.41121426,9.904306034,148.45825,14-Mar,73
2013,QUAL,9,4.41121426,9.904306034,148.45825,14-Mar,73
2013,QUAL,9,4.41121426,9.904306034,99.12875,9-Mar,68
2013,QUAL,9,4.41121426,9.904306034,181.58025,17-Mar,76
2013,QURU,9,4.41121426,9.904306034,228.94025,25-Mar,84
2013,QURU,9,4.41121426,9.904306034,338.6115,6-Apr,96
2013,VAPA,9,4.41121426,9.904306034,264.774,30-Mar,89
2013,VAPA,9,4.41121426,9.904306034,99.12875,9-Mar,68
2013,VAPA,9,4.41121426,9.904306034,264.774,30-Mar,89
2013,VAPA,9,4.41121426,9.904306034,264.774,30-Mar,89
2013,VAPA,9,4.41121426,9.904306034,393.0135,9-Apr,99
2013,VAPA,9,4.41121426,9.904306034,338.6115,6-Apr,96
2013,VAPA,9,4.41121426,9.904306034,338.6115,6-Apr,96
2013,VAPA,9,4.41121426,9.904306034,338.6115,6-Apr,96
2013,VAPA,9,4.41121426,9.904306034,264.774,30-Mar,89
2013,ACRU,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,ACRU,10,1.63074587,7.123837644,149.044,30-Mar,89
2013,ACRU,10,1.63074587,7.123837644,197.12825,5-Apr,95
2013,ACRU,10,1.63074587,7.123837644,206.73925,6-Apr,96
2013,ACRU,10,1.63074587,7.123837644,125.043,25-Mar,84
2013,ACRU,10,1.63074587,7.123837644,206.73925,6-Apr,96
2013,ACRU,10,1.63074587,7.123837644,252.312,9-Apr,99
2013,ACRU,10,1.63074587,7.123837644,125.043,25-Mar,84
2013,ACRU,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,ACRU,10,1.63074587,7.123837644,149.044,30-Mar,89
2013,CATO,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,CATO,10,1.63074587,7.123837644,252.312,9-Apr,99
2013,CATO,10,1.63074587,7.123837644,206.73925,6-Apr,96
2013,CATO,10,1.63074587,7.123837644,206.73925,6-Apr,96
2013,CATO,10,1.63074587,7.123837644,134.616,28-Mar,87
2013,CATO,10,1.63074587,7.123837644,206.73925,6-Apr,96
2013,QUAL,10,1.63074587,7.123837644,115.71925,20-Mar,79
2013,QUAL,10,1.63074587,7.123837644,115.71925,20-Mar,79
2013,QUAL,10,1.63074587,7.123837644,115.71925,20-Mar,79
2013,QUAL,10,1.63074587,7.123837644,115.71925,20-Mar,79
2013,QUAL,10,1.63074587,7.123837644,115.71925,20-Mar,79
2013,QUAL,10,1.63074587,7.123837644,115.71925,20-Mar,79
2013,QUAL,10,1.63074587,7.123837644,100.408,17-Mar,76
2013,QUAL,10,1.63074587,7.123837644,115.71925,20-Mar,79
2013,QUAL,10,1.63074587,7.123837644,125.043,25-Mar,84
2013,QUAL,10,1.63074587,7.123837644,125.043,25-Mar,84
2013,QURU,10,1.63074587,7.123837644,206.73925,6-Apr,96
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,VAST,10,1.63074587,7.123837644,179.76475,2-Apr,92
2013,ACRU,11,0.255465697,5.748557471,129.66475,2-Apr,92
2013,ACRU,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,ACRU,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,ACRU,11,0.255465697,5.748557471,103.054,30-Mar,89
2013,ACRU,11,0.255465697,5.748557471,190.98525,9-Apr,99
2013,ACRU,11,0.255465697,5.748557471,103.054,30-Mar,89
2013,ACRU,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,ACRU,11,0.255465697,5.748557471,129.66475,2-Apr,92
2013,ACRU,11,0.255465697,5.748557471,103.054,30-Mar,89
2013,ACRU,11,0.255465697,5.748557471,112.6715,31-Mar,90
2013,CATO,11,0.255465697,5.748557471,190.98525,9-Apr,99
2013,CATO,11,0.255465697,5.748557471,190.98525,9-Apr,99
2013,CATO,11,0.255465697,5.748557471,226.50525,11-Apr,101
2013,CATO,11,0.255465697,5.748557471,226.50525,11-Apr,101
2013,CATO,11,0.255465697,5.748557471,190.98525,9-Apr,99
2013,CATO,11,0.255465697,5.748557471,190.98525,9-Apr,99
2013,QUAL,11,0.255465697,5.748557471,87.9465,25-Mar,84
2013,QUAL,11,0.255465697,5.748557471,87.9465,25-Mar,84
2013,QUAL,11,0.255465697,5.748557471,103.054,30-Mar,89
2013,QUAL,11,0.255465697,5.748557471,87.9465,25-Mar,84
2013,QUAL,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,QUAL,11,0.255465697,5.748557471,87.9465,25-Mar,84
2013,QUAL,11,0.255465697,5.748557471,84.13975,20-Mar,79
2013,QUAL,11,0.255465697,5.748557471,87.9465,25-Mar,84
2013,QUAL,11,0.255465697,5.748557471,87.9465,25-Mar,84
2013,QUAL,11,0.255465697,5.748557471,103.054,30-Mar,89
2013,QURU,11,0.255465697,5.748557471,190.98525,9-Apr,99
2013,VAPA,11,0.255465697,5.748557471,142.248,5-Apr,95
2013,VAPA,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,VAPA,11,0.255465697,5.748557471,226.50525,11-Apr,101
2013,VAPA,11,0.255465697,5.748557471,142.248,5-Apr,95
2013,VAPA,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,VAPA,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,VAPA,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,VAPA,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,VAPA,11,0.255465697,5.748557471,129.66475,2-Apr,92
2013,VAPA,11,0.255465697,5.748557471,150.1225,6-Apr,96
2013,ACRU,12,2.809730783,8.302822557,161.78675,20-Mar,79
2013,ACRU,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,ACRU,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,ACRU,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,ACRU,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,ACRU,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,ACRU,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,ACRU,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,ACRU,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,ACRU,12,2.809730783,8.302822557,285.25475,7-Apr,97
2013,CATO,12,2.809730783,8.302822557,161.78675,20-Mar,79
2013,CATO,12,2.809730783,8.302822557,243.004,2-Apr,92
2013,CATO,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,CATO,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,CATO,12,2.809730783,8.302822557,243.004,2-Apr,92
2013,CATO,12,2.809730783,8.302822557,364.09475,11-Apr,101
2013,CATO,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,CATO,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,CATO,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,CATO,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,CATO,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,CATO,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,QUAL,12,2.809730783,8.302822557,161.78675,20-Mar,79
2013,QUAL,12,2.809730783,8.302822557,161.78675,20-Mar,79
2013,QUAL,12,2.809730783,8.302822557,139.9975,17-Mar,76
2013,QUAL,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,QUAL,12,2.809730783,8.302822557,180.79,25-Mar,84
2013,QUAL,12,2.809730783,8.302822557,243.004,2-Apr,92
2013,QUAL,12,2.809730783,8.302822557,180.79,25-Mar,84
2013,QUAL,12,2.809730783,8.302822557,161.78675,20-Mar,79
2013,QUAL,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,QURU,12,2.809730783,8.302822557,243.004,2-Apr,92
2013,QURU,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,QURU,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,VAPA,12,2.809730783,8.302822557,209.21025,30-Mar,89
2013,VAPA,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,VAPA,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,VAPA,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,VAPA,12,2.809730783,8.302822557,302.40475,8-Apr,98
2013,VAPA,12,2.809730783,8.302822557,285.25475,7-Apr,97
2013,VAPA,12,2.809730783,8.302822557,302.40475,8-Apr,98
2013,VAPA,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,VAPA,12,2.809730783,8.302822557,302.40475,8-Apr,98
2013,VAPA,12,2.809730783,8.302822557,273.669,6-Apr,96
2013,VAST,12,2.809730783,8.302822557,322.64475,9-Apr,99
2013,VAST,12,2.809730783,8.302822557,384.82225,12-Apr,102
2013,VAST,12,2.809730783,8.302822557,384.82225,12-Apr,102
2013,VAST,12,2.809730783,8.302822557,384.82225,12-Apr,102
2013,VAST,12,2.809730783,8.302822557,384.82225,12-Apr,102
2013,VAST,12,2.809730783,8.302822557,384.82225,12-Apr,102
