plot,date,Day of year,year,decimal year,day,VWC,comments
2,13-Aug-08,226,2008,2008.614754,226,0.199,
3,13-Aug-08,226,2008,2008.614754,226,0.177,
4,13-Aug-08,226,2008,2008.614754,226,0.161,
5,13-Aug-08,226,2008,2008.614754,226,0.276,
6,13-Aug-08,226,2008,2008.614754,226,0.286,
7,13-Aug-08,226,2008,2008.614754,226,0.310,
8,13-Aug-08,226,2008,2008.614754,226,0.311,
9,13-Aug-08,226,2008,2008.614754,226,0.316,
10,13-Aug-08,226,2008,2008.614754,226,0.304,
11,13-Aug-08,226,2008,2008.614754,226,0.331,
12,13-Aug-08,226,2008,2008.614754,226,0.327,
13,13-Aug-08,226,2008,2008.614754,226,0.272,
14,13-Aug-08,226,2008,2008.614754,226,0.265,
15,13-Aug-08,226,2008,2008.614754,226,0.260,
16,13-Aug-08,226,2008,2008.614754,226,0.263,
17,13-Aug-08,226,2008,2008.614754,226,0.256,
18,13-Aug-08,226,2008,2008.614754,226,0.285,
19,13-Aug-08,226,2008,2008.614754,226,0.297,
20,13-Aug-08,226,2008,2008.614754,226,0.320,
21,13-Aug-08,226,2008,2008.614754,226,0.203,
22,13-Aug-08,226,2008,2008.614754,226,0.199,
23,13-Aug-08,226,2008,2008.614754,226,0.250,
24,13-Aug-08,226,2008,2008.614754,226,0.193,
25,13-Aug-08,226,2008,2008.614754,226,0.285,
26,13-Aug-08,226,2008,2008.614754,226,0.241,
27,13-Aug-08,226,2008,2008.614754,226,0.235,
28,13-Aug-08,226,2008,2008.614754,226,0.235,
29,13-Aug-08,226,2008,2008.614754,226,0.250,
30,13-Aug-08,226,2008,2008.614754,226,0.270,
31,13-Aug-08,226,2008,2008.614754,226,0.292,
32,13-Aug-08,226,2008,2008.614754,226,0.267,
33,13-Aug-08,226,2008,2008.614754,226,0.241,
34,13-Aug-08,226,2008,2008.614754,226,0.217,
35,13-Aug-08,226,2008,2008.614754,226,0.160,
36,13-Aug-08,226,2008,2008.614754,226,0.130,
1,21-Aug-08,234,2008,2008.636612,234,0.227,
2,21-Aug-08,234,2008,2008.636612,234,0.149,
3,21-Aug-08,234,2008,2008.636612,234,0.143,
4,21-Aug-08,234,2008,2008.636612,234,0.116,
5,21-Aug-08,234,2008,2008.636612,234,0.217,
6,21-Aug-08,234,2008,2008.636612,234,0.230,
7,21-Aug-08,234,2008,2008.636612,234,0.285,
8,21-Aug-08,234,2008,2008.636612,234,0.291,
9,21-Aug-08,234,2008,2008.636612,234,0.294,
10,21-Aug-08,234,2008,2008.636612,234,0.284,
11,21-Aug-08,234,2008,2008.636612,234,0.317,
12,21-Aug-08,234,2008,2008.636612,234,0.321,
13,21-Aug-08,234,2008,2008.636612,234,0.224,
14,21-Aug-08,234,2008,2008.636612,234,0.226,
15,21-Aug-08,234,2008,2008.636612,234,0.230,
16,21-Aug-08,234,2008,2008.636612,234,0.234,
17,21-Aug-08,234,2008,2008.636612,234,0.238,
18,21-Aug-08,234,2008,2008.636612,234,0.249,
19,21-Aug-08,234,2008,2008.636612,234,0.260,
20,21-Aug-08,234,2008,2008.636612,234,0.290,
21,21-Aug-08,234,2008,2008.636612,234,0.149,
22,21-Aug-08,234,2008,2008.636612,234,0.154,
23,21-Aug-08,234,2008,2008.636612,234,0.213,
24,21-Aug-08,234,2008,2008.636612,234,0.160,
25,21-Aug-08,234,2008,2008.636612,234,0.264,
26,21-Aug-08,234,2008,2008.636612,234,0.223,
27,21-Aug-08,234,2008,2008.636612,234,0.194,
28,21-Aug-08,234,2008,2008.636612,234,0.201,
29,21-Aug-08,234,2008,2008.636612,234,0.223,
30,21-Aug-08,234,2008,2008.636612,234,0.235,
31,21-Aug-08,234,2008,2008.636612,234,0.273,
32,21-Aug-08,234,2008,2008.636612,234,0.246,
33,21-Aug-08,234,2008,2008.636612,234,0.210,
34,21-Aug-08,234,2008,2008.636612,234,0.165,
35,21-Aug-08,234,2008,2008.636612,234,0.127,
36,21-Aug-08,234,2008,2008.636612,234,0.068,
1,26-Aug-08,239,2008,2008.650273,239,0.185,
2,26-Aug-08,239,2008,2008.650273,239,0.111,
3,26-Aug-08,239,2008,2008.650273,239,0.114,
4,26-Aug-08,239,2008,2008.650273,239,0.088,
5,26-Aug-08,239,2008,2008.650273,239,0.154,
6,26-Aug-08,239,2008,2008.650273,239,0.169,
7,26-Aug-08,239,2008,2008.650273,239,0.245,
8,26-Aug-08,239,2008,2008.650273,239,0.270,
9,26-Aug-08,239,2008,2008.650273,239,0.258,
10,26-Aug-08,239,2008,2008.650273,239,0.250,
11,26-Aug-08,239,2008,2008.650273,239,0.294,
12,26-Aug-08,239,2008,2008.650273,239,0.294,
13,26-Aug-08,239,2008,2008.650273,239,0.140,
14,26-Aug-08,239,2008,2008.650273,239,0.165,
15,26-Aug-08,239,2008,2008.650273,239,0.157,
16,26-Aug-08,239,2008,2008.650273,239,0.187,
17,26-Aug-08,239,2008,2008.650273,239,0.201,
18,26-Aug-08,239,2008,2008.650273,239,0.273,
19,26-Aug-08,239,2008,2008.650273,239,0.223,
20,26-Aug-08,239,2008,2008.650273,239,0.265,
21,26-Aug-08,239,2008,2008.650273,239,0.110,
22,26-Aug-08,239,2008,2008.650273,239,0.113,
23,26-Aug-08,239,2008,2008.650273,239,0.180,
24,26-Aug-08,239,2008,2008.650273,239,0.119,
25,26-Aug-08,239,2008,2008.650273,239,0.228,
26,26-Aug-08,239,2008,2008.650273,239,0.182,
27,26-Aug-08,239,2008,2008.650273,239,0.135,
28,26-Aug-08,239,2008,2008.650273,239,0.144,
29,26-Aug-08,239,2008,2008.650273,239,0.187,
30,26-Aug-08,239,2008,2008.650273,239,0.189,
31,26-Aug-08,239,2008,2008.650273,239,0.228,
32,26-Aug-08,239,2008,2008.650273,239,0.205,
33,26-Aug-08,239,2008,2008.650273,239,0.175,
34,26-Aug-08,239,2008,2008.650273,239,0.119,
35,26-Aug-08,239,2008,2008.650273,239,0.097,
36,26-Aug-08,239,2008,2008.650273,239,0.041,
1,2-Sep-08,246,2008,2008.669399,246,0.136,
2,2-Sep-08,246,2008,2008.669399,246,0.088,
3,2-Sep-08,246,2008,2008.669399,246,0.090,
4,2-Sep-08,246,2008,2008.669399,246,0.076,
5,2-Sep-08,246,2008,2008.669399,246,0.102,
6,2-Sep-08,246,2008,2008.669399,246,0.112,
7,2-Sep-08,246,2008,2008.669399,246,0.184,
8,2-Sep-08,246,2008,2008.669399,246,0.244,
9,2-Sep-08,246,2008,2008.669399,246,0.223,
10,2-Sep-08,246,2008,2008.669399,246,0.205,
11,2-Sep-08,246,2008,2008.669399,246,0.261,
12,2-Sep-08,246,2008,2008.669399,246,0.262,
13,2-Sep-08,246,2008,2008.669399,246,0.095,
14,2-Sep-08,246,2008,2008.669399,246,0.095,
15,2-Sep-08,246,2008,2008.669399,246,0.098,
16,2-Sep-08,246,2008,2008.669399,246,0.144,
17,2-Sep-08,246,2008,2008.669399,246,0.147,
18,2-Sep-08,246,2008,2008.669399,246,0.227,
19,2-Sep-08,246,2008,2008.669399,246,0.172,
20,2-Sep-08,246,2008,2008.669399,246,0.221,
21,2-Sep-08,246,2008,2008.669399,246,0.085,
22,2-Sep-08,246,2008,2008.669399,246,0.092,
23,2-Sep-08,246,2008,2008.669399,246,0.148,
24,2-Sep-08,246,2008,2008.669399,246,0.093,
25,2-Sep-08,246,2008,2008.669399,246,0.176,
26,2-Sep-08,246,2008,2008.669399,246,0.138,
27,2-Sep-08,246,2008,2008.669399,246,0.070,
28,2-Sep-08,246,2008,2008.669399,246,0.089,
29,2-Sep-08,246,2008,2008.669399,246,0.130,
30,2-Sep-08,246,2008,2008.669399,246,0.125,
31,2-Sep-08,246,2008,2008.669399,246,0.187,
32,2-Sep-08,246,2008,2008.669399,246,0.156,
33,2-Sep-08,246,2008,2008.669399,246,0.135,
34,2-Sep-08,246,2008,2008.669399,246,0.084,
35,2-Sep-08,246,2008,2008.669399,246,0.060,
36,2-Sep-08,246,2008,2008.669399,246,0.046,
1,7-Sep-08,251,2008,2008.68306,251,0.218,
2,7-Sep-08,251,2008,2008.68306,251,0.205,
3,7-Sep-08,251,2008,2008.68306,251,0.177,
4,7-Sep-08,251,2008,2008.68306,251,0.159,
5,7-Sep-08,251,2008,2008.68306,251,0.270,
6,7-Sep-08,251,2008,2008.68306,251,0.276,
7,7-Sep-08,251,2008,2008.68306,251,0.324,
8,7-Sep-08,251,2008,2008.68306,251,0.327,
9,7-Sep-08,251,2008,2008.68306,251,0.325,
10,7-Sep-08,251,2008,2008.68306,251,0.307,
11,7-Sep-08,251,2008,2008.68306,251,0.336,
12,7-Sep-08,251,2008,2008.68306,251,0.338,
13,7-Sep-08,251,2008,2008.68306,251,0.267,
14,7-Sep-08,251,2008,2008.68306,251,0.256,
15,7-Sep-08,251,2008,2008.68306,251,0.261,
16,7-Sep-08,251,2008,2008.68306,251,0.277,
17,7-Sep-08,251,2008,2008.68306,251,0.248,
18,7-Sep-08,251,2008,2008.68306,251,0.293,
19,7-Sep-08,251,2008,2008.68306,251,0.281,
20,7-Sep-08,251,2008,2008.68306,251,0.302,
21,7-Sep-08,251,2008,2008.68306,251,0.176,
22,7-Sep-08,251,2008,2008.68306,251,0.194,
23,7-Sep-08,251,2008,2008.68306,251,0.232,
24,7-Sep-08,251,2008,2008.68306,251,0.171,
25,7-Sep-08,251,2008,2008.68306,251,0.291,
26,7-Sep-08,251,2008,2008.68306,251,0.250,
27,7-Sep-08,251,2008,2008.68306,251,0.218,
28,7-Sep-08,251,2008,2008.68306,251,0.252,
29,7-Sep-08,251,2008,2008.68306,251,0.241,
30,7-Sep-08,251,2008,2008.68306,251,0.262,
31,7-Sep-08,251,2008,2008.68306,251,0.286,
32,7-Sep-08,251,2008,2008.68306,251,0.279,
33,7-Sep-08,251,2008,2008.68306,251,0.207,
34,7-Sep-08,251,2008,2008.68306,251,0.178,
35,7-Sep-08,251,2008,2008.68306,251,0.126,
36,7-Sep-08,251,2008,2008.68306,251,0.131,
1,13-Sep-08,257,2008,2008.699454,257,0.197,
2,13-Sep-08,257,2008,2008.699454,257,0.164,
3,13-Sep-08,257,2008,2008.699454,257,0.153,
4,13-Sep-08,257,2008,2008.699454,257,0.135,
5,13-Sep-08,257,2008,2008.699454,257,0.215,
6,13-Sep-08,257,2008,2008.699454,257,0.242,
7,13-Sep-08,257,2008,2008.699454,257,0.306,
8,13-Sep-08,257,2008,2008.699454,257,0.315,
9,13-Sep-08,257,2008,2008.699454,257,0.306,
10,13-Sep-08,257,2008,2008.699454,257,0.300,
11,13-Sep-08,257,2008,2008.699454,257,0.326,
12,13-Sep-08,257,2008,2008.699454,257,0.324,
13,13-Sep-08,257,2008,2008.699454,257,0.237,
14,13-Sep-08,257,2008,2008.699454,257,0.240,
15,13-Sep-08,257,2008,2008.699454,257,0.258,
16,13-Sep-08,257,2008,2008.699454,257,0.255,
17,13-Sep-08,257,2008,2008.699454,257,0.244,
18,13-Sep-08,257,2008,2008.699454,257,0.270,
19,13-Sep-08,257,2008,2008.699454,257,0.271,
20,13-Sep-08,257,2008,2008.699454,257,0.294,
21,13-Sep-08,257,2008,2008.699454,257,0.144,
22,13-Sep-08,257,2008,2008.699454,257,0.157,
23,13-Sep-08,257,2008,2008.699454,257,0.202,
24,13-Sep-08,257,2008,2008.699454,257,0.139,
25,13-Sep-08,257,2008,2008.699454,257,0.280,
26,13-Sep-08,257,2008,2008.699454,257,0.244,
27,13-Sep-08,257,2008,2008.699454,257,0.220,
28,13-Sep-08,257,2008,2008.699454,257,0.240,
29,13-Sep-08,257,2008,2008.699454,257,0.230,
30,13-Sep-08,257,2008,2008.699454,257,0.251,
31,13-Sep-08,257,2008,2008.699454,257,0.284,
32,13-Sep-08,257,2008,2008.699454,257,0.263,
33,13-Sep-08,257,2008,2008.699454,257,0.205,
34,13-Sep-08,257,2008,2008.699454,257,0.151,
35,13-Sep-08,257,2008,2008.699454,257,0.137,
36,13-Sep-08,257,2008,2008.699454,257,0.132,
1,21-Sep-08,265,2008,2008.721311,265,0.167,
2,21-Sep-08,265,2008,2008.721311,265,0.122,
3,21-Sep-08,265,2008,2008.721311,265,0.119,
4,21-Sep-08,265,2008,2008.721311,265,0.106,
5,21-Sep-08,265,2008,2008.721311,265,0.164,
6,21-Sep-08,265,2008,2008.721311,265,0.198,
7,21-Sep-08,265,2008,2008.721311,265,0.282,
8,21-Sep-08,265,2008,2008.721311,265,0.294,
9,21-Sep-08,265,2008,2008.721311,265,0.275,
10,21-Sep-08,265,2008,2008.721311,265,0.283,
11,21-Sep-08,265,2008,2008.721311,265,0.313,
12,21-Sep-08,265,2008,2008.721311,265,0.310,
13,21-Sep-08,265,2008,2008.721311,265,0.177,
14,21-Sep-08,265,2008,2008.721311,265,0.198,
15,21-Sep-08,265,2008,2008.721311,265,0.222,
16,21-Sep-08,265,2008,2008.721311,265,0.238,
17,21-Sep-08,265,2008,2008.721311,265,0.207,
18,21-Sep-08,265,2008,2008.721311,265,0.305,
19,21-Sep-08,265,2008,2008.721311,265,0.247,
20,21-Sep-08,265,2008,2008.721311,265,0.279,
21,21-Sep-08,265,2008,2008.721311,265,0.103,
22,21-Sep-08,265,2008,2008.721311,265,0.117,
23,21-Sep-08,265,2008,2008.721311,265,0.171,
24,21-Sep-08,265,2008,2008.721311,265,0.115,
25,21-Sep-08,265,2008,2008.721311,265,0.264,
26,21-Sep-08,265,2008,2008.721311,265,0.224,
27,21-Sep-08,265,2008,2008.721311,265,0.220,
28,21-Sep-08,265,2008,2008.721311,265,0.210,
29,21-Sep-08,265,2008,2008.721311,265,0.203,
30,21-Sep-08,265,2008,2008.721311,265,0.210,
31,21-Sep-08,265,2008,2008.721311,265,0.270,
32,21-Sep-08,265,2008,2008.721311,265,0.243,
33,21-Sep-08,265,2008,2008.721311,265,0.178,
34,21-Sep-08,265,2008,2008.721311,265,0.116,
35,21-Sep-08,265,2008,2008.721311,265,0.107,
36,21-Sep-08,265,2008,2008.721311,265,0.108,
1,28-Sep-08,272,2008,2008.740437,272,0.274,
2,28-Sep-08,272,2008,2008.740437,272,0.253,
3,28-Sep-08,272,2008,2008.740437,272,0.234,
4,28-Sep-08,272,2008,2008.740437,272,0.235,
5,28-Sep-08,272,2008,2008.740437,272,0.323,
6,28-Sep-08,272,2008,2008.740437,272,0.333,
7,28-Sep-08,272,2008,2008.740437,272,0.351,
8,28-Sep-08,272,2008,2008.740437,272,0.354,
9,28-Sep-08,272,2008,2008.740437,272,0.361,
10,28-Sep-08,272,2008,2008.740437,272,0.362,
11,28-Sep-08,272,2008,2008.740437,272,0.368,
12,28-Sep-08,272,2008,2008.740437,272,0.380,
13,28-Sep-08,272,2008,2008.740437,272,0.307,
14,28-Sep-08,272,2008,2008.740437,272,0.282,
15,28-Sep-08,272,2008,2008.740437,272,0.276,
16,28-Sep-08,272,2008,2008.740437,272,0.298,
17,28-Sep-08,272,2008,2008.740437,272,0.302,
18,28-Sep-08,272,2008,2008.740437,272,0.337,
19,28-Sep-08,272,2008,2008.740437,272,0.327,
20,28-Sep-08,272,2008,2008.740437,272,0.355,
21,28-Sep-08,272,2008,2008.740437,272,0.196,
22,28-Sep-08,272,2008,2008.740437,272,0.217,
23,28-Sep-08,272,2008,2008.740437,272,0.264,
24,28-Sep-08,272,2008,2008.740437,272,0.230,
25,28-Sep-08,272,2008,2008.740437,272,0.335,
26,28-Sep-08,272,2008,2008.740437,272,0.280,
27,28-Sep-08,272,2008,2008.740437,272,0.266,
28,28-Sep-08,272,2008,2008.740437,272,0.291,
29,28-Sep-08,272,2008,2008.740437,272,0.303,
30,28-Sep-08,272,2008,2008.740437,272,0.312,
31,28-Sep-08,272,2008,2008.740437,272,0.328,
32,28-Sep-08,272,2008,2008.740437,272,0.304,
33,28-Sep-08,272,2008,2008.740437,272,0.287,
34,28-Sep-08,272,2008,2008.740437,272,0.228,
35,28-Sep-08,272,2008,2008.740437,272,0.208,
36,28-Sep-08,272,2008,2008.740437,272,0.200,
1,5-Oct-08,279,2008,2008.759563,279,0.271,
2,5-Oct-08,279,2008,2008.759563,279,0.205,
3,5-Oct-08,279,2008,2008.759563,279,0.202,
4,5-Oct-08,279,2008,2008.759563,279,0.200,
5,5-Oct-08,279,2008,2008.759563,279,0.295,
6,5-Oct-08,279,2008,2008.759563,279,0.291,
7,5-Oct-08,279,2008,2008.759563,279,0.320,
8,5-Oct-08,279,2008,2008.759563,279,0.320,
9,5-Oct-08,279,2008,2008.759563,279,0.307,
10,5-Oct-08,279,2008,2008.759563,279,0.310,
11,5-Oct-08,279,2008,2008.759563,279,0.337,
12,5-Oct-08,279,2008,2008.759563,279,0.339,
13,5-Oct-08,279,2008,2008.759563,279,0.250,
14,5-Oct-08,279,2008,2008.759563,279,0.259,
15,5-Oct-08,279,2008,2008.759563,279,0.266,
16,5-Oct-08,279,2008,2008.759563,279,0.273,
17,5-Oct-08,279,2008,2008.759563,279,0.263,
18,5-Oct-08,279,2008,2008.759563,279,0.303,
19,5-Oct-08,279,2008,2008.759563,279,0.282,
20,5-Oct-08,279,2008,2008.759563,279,0.307,
21,5-Oct-08,279,2008,2008.759563,279,0.189,
22,5-Oct-08,279,2008,2008.759563,279,0.188,
23,5-Oct-08,279,2008,2008.759563,279,0.242,
24,5-Oct-08,279,2008,2008.759563,279,0.226,
25,5-Oct-08,279,2008,2008.759563,279,0.295,
26,5-Oct-08,279,2008,2008.759563,279,0.244,
27,5-Oct-08,279,2008,2008.759563,279,0.276,
28,5-Oct-08,279,2008,2008.759563,279,0.254,
29,5-Oct-08,279,2008,2008.759563,279,0.270,
30,5-Oct-08,279,2008,2008.759563,279,0.293,
31,5-Oct-08,279,2008,2008.759563,279,0.299,
32,5-Oct-08,279,2008,2008.759563,279,0.278,
33,5-Oct-08,279,2008,2008.759563,279,0.269,
34,5-Oct-08,279,2008,2008.759563,279,0.219,
35,5-Oct-08,279,2008,2008.759563,279,0.178,
36,5-Oct-08,279,2008,2008.759563,279,0.169,
1,12-Oct-08,286,2008,2008.778689,286,0.237,
2,12-Oct-08,286,2008,2008.778689,286,0.159,
3,12-Oct-08,286,2008,2008.778689,286,0.158,
4,12-Oct-08,286,2008,2008.778689,286,0.155,
5,12-Oct-08,286,2008,2008.778689,286,0.255,
6,12-Oct-08,286,2008,2008.778689,286,0.235,
7,12-Oct-08,286,2008,2008.778689,286,0.290,
8,12-Oct-08,286,2008,2008.778689,286,0.305,
9,12-Oct-08,286,2008,2008.778689,286,0.293,
10,12-Oct-08,286,2008,2008.778689,286,0.288,
11,12-Oct-08,286,2008,2008.778689,286,0.315,
12,12-Oct-08,286,2008,2008.778689,286,0.320,
13,12-Oct-08,286,2008,2008.778689,286,0.176,
14,12-Oct-08,286,2008,2008.778689,286,0.189,
15,12-Oct-08,286,2008,2008.778689,286,0.233,
16,12-Oct-08,286,2008,2008.778689,286,0.250,
17,12-Oct-08,286,2008,2008.778689,286,0.224,
18,12-Oct-08,286,2008,2008.778689,286,0.314,
19,12-Oct-08,286,2008,2008.778689,286,0.256,
20,12-Oct-08,286,2008,2008.778689,286,0.281,
21,12-Oct-08,286,2008,2008.778689,286,0.190,
22,12-Oct-08,286,2008,2008.778689,286,0.146,
23,12-Oct-08,286,2008,2008.778689,286,0.219,
24,12-Oct-08,286,2008,2008.778689,286,0.200,
25,12-Oct-08,286,2008,2008.778689,286,0.271,
26,12-Oct-08,286,2008,2008.778689,286,0.213,
27,12-Oct-08,286,2008,2008.778689,286,0.198,
28,12-Oct-08,286,2008,2008.778689,286,0.206,
29,12-Oct-08,286,2008,2008.778689,286,0.240,
30,12-Oct-08,286,2008,2008.778689,286,0.252,
31,12-Oct-08,286,2008,2008.778689,286,0.277,
32,12-Oct-08,286,2008,2008.778689,286,0.251,
33,12-Oct-08,286,2008,2008.778689,286,0.243,
34,12-Oct-08,286,2008,2008.778689,286,0.187,
35,12-Oct-08,286,2008,2008.778689,286,0.140,
36,12-Oct-08,286,2008,2008.778689,286,0.115,
1,19-Oct-08,293,2008,2008.797814,293,0.223,
2,19-Oct-08,293,2008,2008.797814,293,0.140,
3,19-Oct-08,293,2008,2008.797814,293,0.138,
4,19-Oct-08,293,2008,2008.797814,293,0.132,
5,19-Oct-08,293,2008,2008.797814,293,0.203,
6,19-Oct-08,293,2008,2008.797814,293,0.210,
7,19-Oct-08,293,2008,2008.797814,293,0.267,
8,19-Oct-08,293,2008,2008.797814,293,0.294,
9,19-Oct-08,293,2008,2008.797814,293,0.270,
10,19-Oct-08,293,2008,2008.797814,293,0.264,
11,19-Oct-08,293,2008,2008.797814,293,0.307,
12,19-Oct-08,293,2008,2008.797814,293,0.313,
13,19-Oct-08,293,2008,2008.797814,293,0.161,
14,19-Oct-08,293,2008,2008.797814,293,0.184,
15,19-Oct-08,293,2008,2008.797814,293,0.200,
16,19-Oct-08,293,2008,2008.797814,293,0.234,
17,19-Oct-08,293,2008,2008.797814,293,0.199,
18,19-Oct-08,293,2008,2008.797814,293,0.300,
19,19-Oct-08,293,2008,2008.797814,293,0.240,
20,19-Oct-08,293,2008,2008.797814,293,0.277,
21,19-Oct-08,293,2008,2008.797814,293,0.110,
22,19-Oct-08,293,2008,2008.797814,293,0.124,
23,19-Oct-08,293,2008,2008.797814,293,0.202,
24,19-Oct-08,293,2008,2008.797814,293,0.196,
25,19-Oct-08,293,2008,2008.797814,293,0.254,
26,19-Oct-08,293,2008,2008.797814,293,0.197,
27,19-Oct-08,293,2008,2008.797814,293,0.170,
28,19-Oct-08,293,2008,2008.797814,293,0.170,
29,19-Oct-08,293,2008,2008.797814,293,0.218,
30,19-Oct-08,293,2008,2008.797814,293,0.223,
31,19-Oct-08,293,2008,2008.797814,293,0.260,
32,19-Oct-08,293,2008,2008.797814,293,0.247,
33,19-Oct-08,293,2008,2008.797814,293,0.228,
34,19-Oct-08,293,2008,2008.797814,293,0.165,
35,19-Oct-08,293,2008,2008.797814,293,0.128,
36,19-Oct-08,293,2008,2008.797814,293,0.099,
1,26-Oct-08,300,2008,2008.81694,300,0.225,
2,26-Oct-08,300,2008,2008.81694,300,0.175,
3,26-Oct-08,300,2008,2008.81694,300,0.158,
4,26-Oct-08,300,2008,2008.81694,300,0.140,
5,26-Oct-08,300,2008,2008.81694,300,0.218,
6,26-Oct-08,300,2008,2008.81694,300,0.239,
7,26-Oct-08,300,2008,2008.81694,300,0.294,
8,26-Oct-08,300,2008,2008.81694,300,0.324,
9,26-Oct-08,300,2008,2008.81694,300,0.295,
10,26-Oct-08,300,2008,2008.81694,300,0.291,
11,26-Oct-08,300,2008,2008.81694,300,0.327,
12,26-Oct-08,300,2008,2008.81694,300,0.335,
13,26-Oct-08,300,2008,2008.81694,300,0.190,
14,26-Oct-08,300,2008,2008.81694,300,0.219,
15,26-Oct-08,300,2008,2008.81694,300,0.260,
16,26-Oct-08,300,2008,2008.81694,300,0.279,
17,26-Oct-08,300,2008,2008.81694,300,0.233,
18,26-Oct-08,300,2008,2008.81694,300,0.287,
19,26-Oct-08,300,2008,2008.81694,300,0.267,
20,26-Oct-08,300,2008,2008.81694,300,0.296,
21,26-Oct-08,300,2008,2008.81694,300,0.130,
22,26-Oct-08,300,2008,2008.81694,300,0.122,
23,26-Oct-08,300,2008,2008.81694,300,0.208,
24,26-Oct-08,300,2008,2008.81694,300,0.212,
25,26-Oct-08,300,2008,2008.81694,300,0.296,
26,26-Oct-08,300,2008,2008.81694,300,0.239,
27,26-Oct-08,300,2008,2008.81694,300,0.196,
28,26-Oct-08,300,2008,2008.81694,300,0.210,
29,26-Oct-08,300,2008,2008.81694,300,0.236,
30,26-Oct-08,300,2008,2008.81694,300,0.253,
31,26-Oct-08,300,2008,2008.81694,300,0.291,
32,26-Oct-08,300,2008,2008.81694,300,0.276,
33,26-Oct-08,300,2008,2008.81694,300,0.250,
34,26-Oct-08,300,2008,2008.81694,300,0.117,
35,26-Oct-08,300,2008,2008.81694,300,0.145,
36,26-Oct-08,300,2008,2008.81694,300,0.119,
1,2-Nov-08,307,2008,2008.836066,307,0.230,
2,2-Nov-08,307,2008,2008.836066,307,0.159,
3,2-Nov-08,307,2008,2008.836066,307,0.154,
4,2-Nov-08,307,2008,2008.836066,307,0.130,
5,2-Nov-08,307,2008,2008.836066,307,0.211,
6,2-Nov-08,307,2008,2008.836066,307,0.238,
7,2-Nov-08,307,2008,2008.836066,307,0.304,
8,2-Nov-08,307,2008,2008.836066,307,0.318,
9,2-Nov-08,307,2008,2008.836066,307,0.296,
10,2-Nov-08,307,2008,2008.836066,307,0.297,
11,2-Nov-08,307,2008,2008.836066,307,0.334,
12,2-Nov-08,307,2008,2008.836066,307,0.336,
13,2-Nov-08,307,2008,2008.836066,307,0.170,
14,2-Nov-08,307,2008,2008.836066,307,0.216,
15,2-Nov-08,307,2008,2008.836066,307,0.260,
16,2-Nov-08,307,2008,2008.836066,307,0.271,
17,2-Nov-08,307,2008,2008.836066,307,0.240,
18,2-Nov-08,307,2008,2008.836066,307,0.298,
19,2-Nov-08,307,2008,2008.836066,307,0.266,
20,2-Nov-08,307,2008,2008.836066,307,0.292,
21,2-Nov-08,307,2008,2008.836066,307,0.116,
22,2-Nov-08,307,2008,2008.836066,307,0.122,
23,2-Nov-08,307,2008,2008.836066,307,0.214,
24,2-Nov-08,307,2008,2008.836066,307,0.216,
25,2-Nov-08,307,2008,2008.836066,307,0.290,
26,2-Nov-08,307,2008,2008.836066,307,0.243,
27,2-Nov-08,307,2008,2008.836066,307,0.234,
28,2-Nov-08,307,2008,2008.836066,307,0.230,
29,2-Nov-08,307,2008,2008.836066,307,0.225,
30,2-Nov-08,307,2008,2008.836066,307,0.245,
31,2-Nov-08,307,2008,2008.836066,307,0.290,
32,2-Nov-08,307,2008,2008.836066,307,0.275,
33,2-Nov-08,307,2008,2008.836066,307,0.237,
34,2-Nov-08,307,2008,2008.836066,307,0.182,
35,2-Nov-08,307,2008,2008.836066,307,0.135,
36,2-Nov-08,307,2008,2008.836066,307,0.099,
1,9-Nov-08,314,2008,2008.855191,314,0.258,
2,9-Nov-08,314,2008,2008.855191,314,0.175,
3,9-Nov-08,314,2008,2008.855191,314,0.166,
4,9-Nov-08,314,2008,2008.855191,314,0.131,
5,9-Nov-08,314,2008,2008.855191,314,0.235,
6,9-Nov-08,314,2008,2008.855191,314,0.280,
7,9-Nov-08,314,2008,2008.855191,314,0.326,
8,9-Nov-08,314,2008,2008.855191,314,0.327,
9,9-Nov-08,314,2008,2008.855191,314,0.327,
10,9-Nov-08,314,2008,2008.855191,314,0.313,
11,9-Nov-08,314,2008,2008.855191,314,0.346,
12,9-Nov-08,314,2008,2008.855191,314,0.347,
13,9-Nov-08,314,2008,2008.855191,314,0.201,
14,9-Nov-08,314,2008,2008.855191,314,0.252,
15,9-Nov-08,314,2008,2008.855191,314,0.235,
16,9-Nov-08,314,2008,2008.855191,314,0.290,
17,9-Nov-08,314,2008,2008.855191,314,0.254,
18,9-Nov-08,314,2008,2008.855191,314,0.317,
19,9-Nov-08,314,2008,2008.855191,314,0.288,
20,9-Nov-08,314,2008,2008.855191,314,0.300,
21,9-Nov-08,314,2008,2008.855191,314,0.116,
22,9-Nov-08,314,2008,2008.855191,314,0.127,
23,9-Nov-08,314,2008,2008.855191,314,0.227,
24,9-Nov-08,314,2008,2008.855191,314,0.223,
25,9-Nov-08,314,2008,2008.855191,314,0.310,
26,9-Nov-08,314,2008,2008.855191,314,0.260,
27,9-Nov-08,314,2008,2008.855191,314,0.246,
28,9-Nov-08,314,2008,2008.855191,314,0.261,
29,9-Nov-08,314,2008,2008.855191,314,0.257,
30,9-Nov-08,314,2008,2008.855191,314,0.282,
31,9-Nov-08,314,2008,2008.855191,314,0.309,
32,9-Nov-08,314,2008,2008.855191,314,0.289,
