year,month,day,plot #,warming treatment,precip treatment,avg temp,min temp,max temp
2010,April,104,5,3,1,15.05977371,4.743345,29.373412
2010,April,104,8,0,1,10.73306319,0.505272,24.203609
2010,April,104,9,3,2,14.50721905,4.779077,27.498483
2010,April,104,12,0,2,10.54005309,0.598844,23.810514
2010,April,104,13,3,1,13.04936691,1.062954,24.677113
2010,April,104,16,0,1,10.07270274,0.179363,22.464711
2010,April,104,17,0,2,11.49039569,1.89008,23.478492
2010,April,104,20,3,2,14.91113433,6.414584,24.607341
2010,April,104,21,3,0,14.39793585,4.645826,25.122116
2010,April,104,24,0,0,12.2039205,1.266263,25.947953
2010,April,104,25,0,2,9.583276004,0.215134,19.961809
2010,April,104,28,3,2,13.87069816,4.902873,24.627172
2010,April,104,29,3,1,15.0482543,5.430468,27.121373
2010,April,104,32,0,1,11.34105672,1.597961,23.515985
2010,April,104,33,0,0,11.90907472,1.383373,24.852584
2010,April,104,36,3,0,17.13896891,3.247988,34.950503
2010,April,105,1,0,0,11.70529824,4.605241,23.669948
2010,April,105,4,3,0,14.06968933,7.690874,25.491192
2010,April,105,5,3,1,14.6868454,7.314656,29.089531
2010,April,105,8,0,1,10.58194707,3.45753,24.182228
2010,April,105,9,3,2,14.07764299,7.416845,27.554864
2010,April,105,12,0,2,10.43468656,3.488789,23.093155
2010,April,105,13,3,1,13.33082884,6.894022,24.440353
2010,April,105,16,0,1,10.11541863,3.044609,22.416172
2010,April,105,17,0,2,11.68959256,4.824962,24.093355
2010,April,105,20,3,2,14.51683096,8.772091,24.830649
2010,April,105,21,3,0,13.96219941,8.423613,25.598641
2010,April,105,24,0,0,12.01831751,4.594716,26.136125
2010,April,105,25,0,2,9.89656911,2.724964,19.276435
2010,April,105,28,3,2,13.89319975,6.885639,24.188269
2010,April,105,29,3,1,14.85815573,8.665223,26.855489
2010,April,105,32,0,1,11.13548261,4.953786,23.097524
2010,April,105,33,0,0,11.75964735,4.995623,25.129005
2010,April,105,36,3,0,17.05726253,8.985701,35.844174
2010,April,106,1,0,0,7.62305483,4.451179,12.78099
2010,April,106,4,3,0,8.471745435,4.288783,13.75199
2010,April,106,5,3,1,10.63689787,7.380658,16.146602
2010,April,106,8,0,1,6.95403717,3.123918,12.080185
2010,April,106,9,3,2,9.731529328,5.737433,14.587232
2010,April,106,12,0,2,6.706361613,3.187646,11.618314
2010,April,106,13,3,1,8.519153,3.703339,12.772598
2010,April,106,16,0,1,6.91553976,3.489699,12.321937
2010,April,106,17,0,2,8.83619683,5.029357,14.123933
2010,April,106,20,3,2,10.49964746,6.954538,14.545468
2010,April,106,21,3,0,9.275390483,5.700631,13.936247
2010,April,106,24,0,0,7.231167683,3.843462,13.021489
2010,April,106,25,0,2,6.773665793,3.374267,11.14174
2010,April,106,28,3,2,10.4126228,6.652547,15.498134
2010,April,106,29,3,1,10.44124238,6.230761,15.38901
2010,April,106,32,0,1,7.398620535,3.995779,12.122708
2010,April,106,33,0,0,7.207737779,4.054914,12.146394
2010,April,106,36,3,0,9.804715852,5.433452,16.864142
2010,April,107,1,0,0,7.496855095,6.160577,11.094067
2010,April,107,4,3,0,7.025652117,5.77271,10.650191
2010,April,107,5,3,1,10.48876345,8.685474,13.676375
2010,April,107,8,0,1,6.849418553,5.44681,10.242486
2010,April,107,9,3,2,9.132288084,7.457342,12.499414
2010,April,107,12,0,2,6.664680484,5.153776,10.728319
2010,April,107,13,3,1,7.371858582,6.081755,10.905731
2010,April,107,16,0,1,6.835744015,5.564767,10.348878
2010,April,107,17,0,2,8.631008861,7.394356,12.201592
2010,April,107,20,3,2,9.737060491,8.32597,12.382571
2010,April,107,21,3,0,8.404652341,6.979593,11.866868
2010,April,107,24,0,0,7.154102963,5.776915,11.01517
2010,April,107,25,0,2,6.767147974,5.507704,10.032454
2010,April,107,28,3,2,10.60267459,8.797317,13.893371
2010,April,107,29,3,1,10.01898917,8.612753,13.136028
2010,April,107,32,0,1,7.235641949,5.964577,10.684151
2010,April,107,33,0,0,7.012417685,5.705834,10.635469
2010,April,107,36,3,0,8.718239934,6.772594,13.728177
2010,April,108,1,0,0,9.601006857,6.368389,18.371412
2010,April,108,4,3,0,10.92574282,6.082454,20.080085
2010,April,108,5,3,1,12.97694198,9.455442,22.591541
2010,April,108,8,0,1,9.100834467,5.533818,18.243034
2010,April,108,9,3,2,12.1086222,8.847607,20.223608
2010,April,108,12,0,2,8.834349158,5.234832,18.989754
2010,April,108,13,3,1,10.89100524,6.165169,17.898276
2010,April,108,16,0,1,8.938572184,5.399006,18.113582
2010,April,108,17,0,2,10.72662974,6.816268,20.415873
2010,April,108,20,3,2,12.64114239,9.486809,18.868346
2010,April,108,21,3,0,11.68974843,8.232541,19.3455
2010,April,108,24,0,0,9.682868717,6.035253,20.256604
2010,April,108,25,0,2,8.489412857,5.338253,15.357796
2010,April,108,28,3,2,12.49538008,9.373731,19.737124
2010,April,108,29,3,1,12.92981478,9.3104,21.356936
2010,April,108,32,0,1,9.505672441,6.28399,17.774883
2010,April,108,33,0,0,9.305827393,5.915108,17.896788
2010,April,108,36,3,0,12.91645354,7.215589,24.358366
2010,April,109,1,0,0,10.79503684,2.185899,21.515533
2010,April,109,4,3,0,13.23356138,3.17253,25.137639
2010,April,109,5,3,1,13.67671721,5.068081,27.663392
2010,April,109,8,0,1,9.948744041,1.218438,23.269219
2010,April,109,9,3,2,13.03190199,4.966792,24.86656
2010,April,109,12,0,2,9.66618355,1.232355,21.930123
2010,April,109,13,3,1,12.52019923,2.618829,22.680901
2010,April,109,16,0,1,9.603420672,1.100267,21.698106
2010,April,109,17,0,2,11.08309193,2.779998,22.777369
2010,April,109,20,3,2,13.85926053,6.621116,22.487559
2010,April,109,21,3,0,13.29098952,5.145487,23.281832
2010,April,109,24,0,0,11.07310301,2.030766,23.154798
2010,April,109,25,0,2,9.259775819,1.141086,18.740294
2010,April,109,28,3,2,13.20667203,5.042376,23.43116
2010,April,109,29,3,1,13.98877565,6.113274,25.522483
2010,April,109,32,0,1,10.49311436,2.33168,21.952215
2010,April,109,33,0,0,10.61219418,2.23112,22.016719
2010,April,109,36,3,0,15.01768086,5.04241,30.692036
2010,April,110,1,0,0,13.21284254,4.246059,25.305625
2010,April,110,4,3,0,16.2731227,7.052224,29.307202
2010,April,110,5,3,1,16.40660985,7.284809,31.128383
2010,April,110,8,0,1,12.47093909,3.323572,26.816549
2010,April,110,9,3,2,15.57303969,7.189357,28.275749
2010,April,110,12,0,2,12.05650149,3.108404,25.990141
2010,April,110,13,3,1,15.21067206,6.968309,25.870522
2010,April,110,16,0,1,11.88902019,2.922286,24.328681
2010,April,110,17,0,2,13.29864039,4.597795,25.122413
2010,April,110,20,3,2,16.57947053,8.655981,26.245998
2010,April,110,21,3,0,16.1074621,7.755541,26.631213
2010,April,110,24,0,0,13.47614438,4.063019,27.383517
2010,April,110,25,0,2,11.28508745,2.730905,21.983471
2010,April,110,28,3,2,15.30631534,6.737873,27.083162
2010,April,110,29,3,1,16.54350786,8.140555,28.38789
2010,April,110,32,0,1,12.95985683,4.272817,24.717625
2010,April,110,33,0,0,13.1700692,4.327054,25.251767
2010,April,110,36,3,0,18.426939,8.337395,36.109055
2010,April,111,1,0,0,14.09510772,3.488531,26.088314
2010,April,111,4,3,0,17.39370756,6.937012,28.249656
2010,April,111,5,3,1,17.33396421,6.30399,30.213434
2010,April,111,8,0,1,13.3976485,2.794614,25.898536
2010,April,111,9,3,2,16.6402693,6.570867,28.143744
2010,April,111,12,0,2,12.99966231,2.637829,24.931432
2010,April,111,13,3,1,16.19480569,6.205016,26.739972
2010,April,111,16,0,1,12.8920972,2.476175,24.525445
2010,April,111,17,0,2,14.23897164,4.073885,25.623408
2010,April,111,20,3,2,17.49908666,7.935219,26.757938
2010,April,111,21,3,0,17.01776662,7.249274,28.703919
2010,April,111,24,0,0,14.26894894,3.548685,27.042405
2010,April,111,25,0,2,12.15750962,1.949575,22.058797
2010,April,111,28,3,2,16.05730443,5.888398,26.612759
2010,April,111,29,3,1,17.17187642,7.522769,28.253705
2010,April,111,32,0,1,13.72742398,3.734232,25.225816
2010,April,111,33,0,0,14.05723774,3.544047,26.174961
2010,April,111,36,3,0,19.41401246,7.572258,36.368742
2010,April,112,1,0,0,15.24694198,7.963676,28.505105
2010,April,112,4,3,0,18.43391035,11.334239,31.20779
2010,April,112,5,3,1,18.74020575,10.787355,34.120623
2010,April,112,8,0,1,14.66301719,6.815984,29.004505
2010,April,112,9,3,2,17.86203769,10.53654,30.617417
2010,April,112,12,0,2,14.29696813,6.374652,28.522373
2010,April,112,13,3,1,17.30099558,9.918262,28.72895
2010,April,112,16,0,1,14.22816373,6.580039,27.308925
2010,April,112,17,0,2,15.68965083,8.020008,28.918434
2010,April,112,20,3,2,18.45746131,11.822764,29.419234
2010,April,112,21,3,0,17.99417805,11.378578,30.077842
2010,April,112,24,0,0,15.42091594,7.67497,29.377422
2010,April,112,25,0,2,13.46900711,6.330816,23.244464
2010,April,112,28,3,2,17.4504435,10.266251,28.679296
2010,April,112,29,3,1,18.45398828,11.359809,30.938084
2010,April,112,32,0,1,14.96115946,7.51067,27.819355
2010,April,112,33,0,0,15.31326501,7.751173,29.97935
2010,April,112,36,3,0,21.21300493,11.709078,43.20811
2010,April,113,1,0,0,12.79227972,5.361453,22.726242
2010,April,113,4,3,0,15.81232869,9.07039,26.3531
2010,April,113,5,3,1,16.32517896,8.573553,28.812406
2010,April,113,8,0,1,12.26717006,4.586709,23.941075
2010,April,113,9,3,2,15.42214641,8.553974,25.373468
2010,April,113,12,0,2,11.98157726,4.728308,24.220817
2010,April,113,13,3,1,14.97819675,7.955833,23.880564
2010,April,113,16,0,1,11.84021942,4.353477,22.311812
2010,April,113,17,0,2,13.39390624,5.855293,23.976821
2010,April,113,20,3,2,16.13817567,9.724045,23.871127
2010,April,113,21,3,0,15.42042734,8.988257,24.983026
2010,April,113,24,0,0,12.79818758,5.332908,24.367347
2010,April,113,25,0,2,11.17412491,3.787197,19.819872
2010,April,113,28,3,2,15.28587184,7.625164,25.007293
2010,April,113,29,3,1,16.31298158,9.602312,26.619035
2010,April,113,32,0,1,12.70825723,5.849413,22.419923
2010,April,113,33,0,0,12.92991217,5.572859,24.100288
2010,April,113,36,3,0,18.30533,9.347024,36.428103
2010,April,114,1,0,0,13.53633753,4.244274,24.764586
2010,April,114,4,3,0,16.56990409,5.477565,28.53099
2010,April,114,5,3,1,17.01768739,7.159917,30.654916
2010,April,114,8,0,1,12.7212875,3.094231,25.278748
2010,April,114,9,3,2,15.99202487,6.911117,27.135808
2010,April,114,12,0,2,12.50868948,2.965744,24.761716
2010,April,114,13,3,1,15.52284788,4.956383,25.94538
2010,April,114,16,0,1,12.25839273,2.81991,23.373705
2010,April,114,17,0,2,13.71961972,4.520789,25.336511
2010,April,114,20,3,2,16.81332798,8.592257,26.478931
2010,April,114,21,3,0,16.4125535,8.031708,26.911411
2010,April,114,24,0,0,13.67698464,3.988572,25.224969
2010,April,114,25,0,2,11.62407075,2.693272,20.188606
2010,April,114,28,3,2,15.9505219,6.799268,25.759809
2010,April,114,29,3,1,16.93584709,8.096343,27.667213
2010,April,114,32,0,1,13.37497939,4.297587,24.574616
2010,April,114,33,0,0,13.92837468,4.318166,26.605975
2010,April,114,36,3,0,20.05733905,6.817819,39.566784
2010,April,115,1,0,0,14.49408691,7.619292,22.927238
2010,April,115,4,3,0,17.87982908,11.603281,25.582487
2010,April,115,5,3,1,18.14244764,10.616774,28.577452
2010,April,115,8,0,1,14.15553421,6.729071,24.026346
2010,April,115,9,3,2,17.16668232,10.423326,25.487662
2010,April,115,12,0,2,13.68041783,6.379201,23.478138
2010,April,115,13,3,1,16.81224264,10.112546,24.331327
2010,April,115,16,0,1,13.76043302,6.279856,22.871838
2010,April,115,17,0,2,15.33894365,7.813754,24.749767
2010,April,115,20,3,2,17.89075922,12.031624,24.469094
2010,April,115,21,3,0,17.19800637,11.191621,24.589561
2010,April,115,24,0,0,14.57748589,7.443679,24.167783
2010,April,115,25,0,2,13.0101088,6.127024,20.169815
2010,April,115,28,3,2,17.02759072,10.072635,24.392264
2010,April,115,29,3,1,17.86769249,11.259846,26.486841
2010,April,115,32,0,1,14.3335191,7.846211,22.88593
2010,April,115,33,0,0,14.62273451,7.761885,24.116845
2010,April,115,36,3,0,19.96818613,11.717852,34.926721
2010,April,116,1,0,0,13.38084143,9.47966,21.402902
2010,April,116,4,3,0,15.66271767,10.495052,23.469595
2010,April,116,5,3,1,17.07747257,12.848578,26.537998
2010,April,116,8,0,1,12.99248503,9.050578,21.908549
2010,April,116,9,3,2,16.01537633,12.43177,24.402037
2010,April,116,12,0,2,12.69477757,8.565573,22.495736
2010,April,116,13,3,1,15.41770512,10.595557,23.098286
2010,April,116,16,0,1,12.71744104,8.81522,20.99523
2010,April,116,17,0,2,14.58378138,10.441594,23.234617
2010,April,116,20,3,2,16.55415878,13.644131,22.273136
2010,April,116,21,3,0,15.47852685,12.246233,22.339443
2010,April,116,24,0,0,12.92750472,9.066024,21.702021
2010,April,116,25,0,2,12.15749178,8.61978,19.08284
2010,April,116,28,3,2,16.19890242,12.522312,23.857899
2010,April,116,29,3,1,16.69835065,12.962131,25.225114
2010,April,116,32,0,1,13.25674011,9.649101,21.848894
2010,April,116,33,0,0,13.43145217,9.363286,23.26752
2010,April,116,36,3,0,17.98518246,11.519229,34.57382
2010,April,117,1,0,0,9.672368556,2.095631,12.740344
2010,April,117,4,3,0,10.94237994,4.894391,15.540325
2010,April,117,5,3,1,12.92259852,5.344758,16.125397
2010,April,117,8,0,1,9.177510789,1.437439,12.224767
2010,April,117,9,3,2,11.80805472,5.118946,15.638021
2010,April,117,12,0,2,8.899394361,1.441756,11.819149
2010,April,117,13,3,1,10.84844612,4.796435,15.053332
2010,April,117,16,0,1,9.071524056,1.239155,11.961024
2010,April,117,17,0,2,10.86908538,2.81626,14.034085
2010,April,117,20,3,2,12.23782281,4.231269,15.879794
2010,April,117,21,3,0,11.548606,4.717899,15.751151
2010,April,117,24,0,0,9.235403643,1.795031,12.168025
2010,April,117,25,0,2,8.802952658,1.305603,11.522459
2010,April,117,28,3,2,12.71223563,4.978151,15.750994
2010,April,117,29,3,1,12.55434856,5.963803,16.006334
2010,April,117,32,0,1,9.56394035,2.326241,12.305011
2010,April,117,33,0,0,9.389786169,1.888496,12.601143
2010,April,117,36,3,0,12.39337426,5.915522,16.760624
2010,April,118,1,0,0,6.063984011,0.819046,13.981846
2010,April,118,4,3,0,8.089622871,4.080074,15.724999
2010,April,118,5,3,1,9.167621121,4.006693,18.142453
2010,April,118,8,0,1,5.698336758,0.386408,14.702247
2010,April,118,9,3,2,7.98300039,3.264611,15.111101
2010,April,118,12,0,2,5.414197705,0.223391,14.113691
2010,April,118,13,3,1,7.486203833,3.43745,14.549107
2010,April,118,16,0,1,5.398244905,0.0125,13.996856
2010,April,118,17,0,2,7.132026602,1.827288,15.720696
2010,April,118,20,3,2,8.101473231,3.050605,15.153401
2010,April,118,21,3,0,8.029735655,3.161701,15.533099
2010,April,118,24,0,0,6.156038356,0.75809,15.099664
2010,April,118,25,0,2,4.911077564,0.199685,11.133441
2010,April,118,28,3,2,8.911850402,3.989467,17.026672
2010,April,118,29,3,1,9.007506587,4.877382,16.385034
2010,April,118,32,0,1,6.123124731,1.305678,13.761602
2010,April,118,33,0,0,5.795290019,0.662614,13.6729
2010,April,118,36,3,0,9.776319269,4.512286,20.944033
2010,April,119,1,0,0,10.22771299,2.288438,21.257511
2010,April,119,4,3,0,13.02524012,5.643156,23.305363
2010,April,119,5,3,1,13.04903396,5.394711,24.74764
2010,April,119,8,0,1,9.257159365,1.487524,21.850107
2010,April,119,9,3,2,11.73697768,5.4124,20.901488
2010,April,119,12,0,2,8.890085978,1.725439,20.306476
2010,April,119,13,3,1,11.76157852,4.341555,21.061707
2010,April,119,16,0,1,8.836038672,1.066269,20.862535
2010,April,119,17,0,2,10.30156278,3.042108,21.862836
2010,April,119,20,3,2,12.92485847,6.595433,21.330147
2010,April,119,21,3,0,12.71706501,6.202376,22.295108
2010,April,119,24,0,0,10.25868485,2.676216,21.40371
2010,April,119,25,0,2,8.563889796,0.531222,17.857684
2010,April,119,28,3,2,12.51957855,4.677927,23.593645
2010,April,119,29,3,1,12.85656037,6.030318,22.278843
2010,April,119,32,0,1,9.926295544,2.738748,20.678549
2010,April,119,33,0,0,10.07097847,2.528281,21.318927
2010,April,119,36,3,0,15.30557736,6.566564,32.64872
2010,April,120,1,0,0,13.53382028,0.813443,26.848094
2010,April,120,4,3,0,16.71010137,3.82287,29.477188
2010,April,120,5,3,1,16.74697805,4.054683,30.912827
2010,April,120,8,0,1,12.61976019,0.447342,25.733779
2010,April,120,9,3,2,15.19582085,4.202239,26.546973
2010,April,120,12,0,2,12.19032505,0.462528,25.284351
2010,April,120,13,3,1,15.34928238,3.381421,27.58313
2010,April,120,16,0,1,12.0736721,-0.09747,25.432674
2010,April,120,17,0,2,13.46886139,1.74314,27.110373
2010,April,120,20,3,2,16.50598633,5.529414,28.215076
2010,April,120,21,3,0,16.39105606,4.680388,28.380685
2010,April,120,24,0,0,13.64855895,0.955255,27.317592
2010,April,120,25,0,2,11.57904695,-0.333664,23.634909
2010,April,120,28,3,2,15.56398932,3.215571,27.746345
2010,April,120,29,3,1,16.25388913,4.712806,27.639875
2010,April,120,32,0,1,13.23427302,1.22273,25.742665
2010,April,120,33,0,0,13.61928524,0.798298,27.647559
2010,April,120,36,3,0,19.80757451,4.697747,39.554015
2010,May,121,1,0,0,18.79466163,8.701757,28.034766
2010,May,121,4,3,0,22.17559289,12.163864,32.303875
2010,May,121,5,3,1,22.53919516,11.85528,34.604468
2010,May,121,8,0,1,18.08062118,7.928255,28.481469
2010,May,121,9,3,2,20.88829653,11.411235,29.743593
2010,May,121,12,0,2,17.58946505,7.650535,27.636074
2010,May,121,13,3,1,21.36111837,11.286555,30.982488
2010,May,121,16,0,1,17.74878676,7.51702,27.638238
2010,May,121,17,0,2,19.12915968,9.213184,29.585329
2010,May,121,20,3,2,22.51890503,13.151905,31.712111
2010,May,121,21,3,0,21.94260502,12.2189,32.329269
2010,May,121,24,0,0,18.58845789,8.578139,28.771931
2010,May,121,25,0,2,16.80363231,7.469947,24.289589
2010,May,121,28,3,2,20.96560783,11.45143,29.338409
2010,May,121,29,3,1,21.94908992,12.599001,31.243357
2010,May,121,32,0,1,18.63145522,8.705628,28.715301
2010,May,121,33,0,0,19.2140574,8.600189,30.90416
2010,May,121,36,3,0,25.66974719,12.626137,43.425555
2010,May,122,1,0,0,22.28701414,13.314922,32.065305
2010,May,122,4,3,0,25.77934932,16.670602,36.008875
2010,May,122,5,3,1,25.85734201,16.325374,38.142216
2010,May,122,8,0,1,21.5380169,12.421329,32.17214
2010,May,122,9,3,2,24.33328775,15.784909,33.671248
2010,May,122,12,0,2,20.93170893,11.969768,31.218836
2010,May,122,13,3,1,24.83441711,15.884298,34.896336
2010,May,122,16,0,1,21.2819341,12.146341,31.120351
2010,May,122,17,0,2,22.6906057,13.699958,32.960953
2010,May,122,20,3,2,25.83672129,17.566352,34.218045
2010,May,122,21,3,0,25.34028058,16.640688,34.801926
2010,May,122,24,0,0,22.00307083,12.781017,32.58774
2010,May,122,25,0,2,20.50176919,11.991068,28.973403
2010,May,122,28,3,2,24.44677234,15.849043,33.305021
2010,May,122,29,3,1,25.07723529,16.775328,34.165845
2010,May,122,32,0,1,21.96285235,12.965175,31.952225
2010,May,122,33,0,0,22.52400825,12.947582,33.881836
2010,May,122,36,3,0,28.33389483,16.727865,47.203635
2010,May,123,1,0,0,22.61427114,15.603516,29.529745
2010,May,123,4,3,0,24.94356651,19.075076,32.407704
2010,May,123,5,3,1,23.75466432,14.167381,33.206002
2010,May,123,8,0,1,21.50061628,13.863172,29.120019
2010,May,123,9,3,2,23.89975806,17.602827,29.565958
2010,May,123,12,0,2,20.91462169,13.793321,27.812315
2010,May,123,13,3,1,24.34725695,17.312124,31.10673
2010,May,123,16,0,1,21.68524887,13.394216,28.841563
2010,May,123,17,0,2,22.75068004,14.748129,30.588596
2010,May,123,20,3,2,25.56881579,18.974488,30.641859
2010,May,123,21,3,0,24.8766826,18.890524,31.040895
2010,May,123,24,0,0,22.28197351,15.038506,30.089329
2010,May,123,25,0,2,21.48140462,14.153916,26.873734
2010,May,123,28,3,2,24.74457104,17.753764,31.032791
2010,May,123,29,3,1,24.75495886,18.718025,31.257393
2010,May,123,32,0,1,22.1257299,14.904883,29.816354
2010,May,123,33,0,0,22.36766018,14.981097,31.068425
2010,May,123,36,3,0,26.39948256,18.908274,41.658537
2010,May,124,1,0,0,17.9610573,9.588351,29.623446
2010,May,124,4,3,0,21.31790113,12.824552,32.256111
2010,May,124,5,3,1,18.84495404,8.769724,35.722386
2010,May,124,8,0,1,17.14149996,8.777671,28.863936
2010,May,124,9,3,2,19.71193549,12.728627,29.056362
2010,May,124,12,0,2,16.72081651,9.165077,27.730531
2010,May,124,13,3,1,20.15332758,12.260827,31.489383
2010,May,124,16,0,1,16.91164985,8.511965,29.0296
2010,May,124,17,0,2,18.43323011,10.169371,30.848828
2010,May,124,20,3,2,21.08259397,13.995512,30.314217
2010,May,124,21,3,0,20.9612739,13.679403,31.7492
2010,May,124,24,0,0,17.97144319,9.84094,29.560566
2010,May,124,25,0,2,16.280256,8.371658,25.746
2010,May,124,28,3,2,20.21429182,11.873159,31.611223
2010,May,124,29,3,1,20.80925246,13.527826,31.105862
2010,May,124,32,0,1,17.97740635,9.799734,29.490629
2010,May,124,33,0,0,18.21123837,9.543187,31.818801
2010,May,124,36,3,0,24.62637324,13.505648,45.782101
2010,May,125,1,0,0,19.15392515,9.48084,28.889815
2010,May,125,4,3,0,22.58650387,13.003966,32.09663
2010,May,125,5,3,1,19.88475492,8.296242,33.880398
2010,May,125,8,0,1,17.79304101,8.595373,27.63206
2010,May,125,9,3,2,20.52903443,12.362262,29.569248
2010,May,125,12,0,2,17.40012676,8.442392,26.450555
2010,May,125,13,3,1,21.23814122,11.50718,30.300584
2010,May,125,16,0,1,17.88896622,8.082895,27.272091
2010,May,125,17,0,2,19.19407427,9.774098,29.217872
2010,May,125,20,3,2,21.96444285,13.596186,30.845319
2010,May,125,21,3,0,21.97613306,13.176531,30.801743
2010,May,125,24,0,0,18.92271334,9.357905,28.716777
2010,May,125,25,0,2,17.2130269,8.691063,24.845422
2010,May,125,28,3,2,21.18247891,12.099839,28.880579
2010,May,125,29,3,1,21.80169027,13.166453,30.480672
2010,May,125,32,0,1,18.9612099,9.483308,28.187408
2010,May,125,33,0,0,19.53605334,9.164218,31.264642
2010,May,125,36,3,0,26.5822483,12.931767,44.288351
2010,May,126,1,0,0,18.83154415,12.93015,27.863276
2010,May,126,4,3,0,21.65769351,16.246856,30.518552
2010,May,126,5,3,1,18.9162508,11.004106,31.922779
2010,May,126,8,0,1,17.61486542,11.072854,26.881501
2010,May,126,9,3,2,20.03057839,14.936167,26.521524
2010,May,126,12,0,2,17.19361593,11.252412,25.77403
2010,May,126,13,3,1,20.62061501,14.96613,29.219387
2010,May,126,16,0,1,17.75829205,11.188406,27.565869
2010,May,126,17,0,2,18.95744513,11.990917,29.766086
2010,May,126,20,3,2,21.51682796,15.868143,28.991565
2010,May,126,21,3,0,21.03360213,15.753106,29.845458
2010,May,126,24,0,0,18.63654516,12.342289,27.733801
2010,May,126,25,0,2,17.54651139,11.762302,24.516461
2010,May,126,28,3,2,20.83183321,15.689677,29.681886
2010,May,126,29,3,1,21.05237555,15.884363,29.226749
2010,May,126,32,0,1,18.54104252,12.392636,27.635127
2010,May,126,33,0,0,18.90780201,12.456851,29.171981
2010,May,126,36,3,0,24.12393753,16.469352,42.542436
2010,May,127,1,0,0,15.94246301,8.047998,25.458453
2010,May,127,4,3,0,19.36000718,10.863754,28.870134
2010,May,127,5,3,1,16.82525298,6.531753,31.186294
2010,May,127,8,0,1,14.87606998,6.55871,25.363175
2010,May,127,9,3,2,17.27675973,10.78821,25.125992
2010,May,127,12,0,2,14.3536029,6.770907,22.968423
2010,May,127,13,3,1,17.91460712,9.911798,27.004109
2010,May,127,16,0,1,14.79023056,6.794714,24.366582
2010,May,127,17,0,2,16.35296259,8.136482,27.200547
2010,May,127,20,3,2,18.62877272,11.824379,26.872296
2010,May,127,21,3,0,18.52937771,11.570296,27.179957
2010,May,127,24,0,0,15.80410942,7.665133,25.317716
2010,May,127,25,0,2,14.13230684,7.091033,21.590142
2010,May,127,28,3,2,18.19677753,11.140341,27.260532
2010,May,127,29,3,1,18.71752286,11.358141,27.321453
2010,May,127,32,0,1,15.88390269,7.91707,25.335711
2010,May,127,33,0,0,16.43807525,7.649644,27.762308
2010,May,127,36,3,0,23.63433083,11.402027,42.200564
2010,May,128,1,0,0,13.2224363,9.134015,18.353863
2010,May,128,4,3,0,14.56055387,10.804457,19.666122
2010,May,128,5,3,1,13.83298205,8.3223,19.263504
2010,May,128,8,0,1,12.62434878,8.095879,17.554617
2010,May,128,9,3,2,14.56605845,9.886542,19.205492
2010,May,128,12,0,2,11.98099872,7.761015,16.500938
2010,May,128,13,3,1,14.20990789,10.374505,19.405496
2010,May,128,16,0,1,12.53761682,8.175727,17.699155
2010,May,128,17,0,2,14.31919659,9.798359,19.401049
2010,May,128,20,3,2,15.80350449,11.620217,20.303819
2010,May,128,21,3,0,14.99010161,10.809331,19.616859
2010,May,128,24,0,0,12.70291872,8.904192,17.217117
2010,May,128,25,0,2,12.22787717,7.892033,16.683604
2010,May,128,28,3,2,15.25999519,11.073141,19.789091
2010,May,128,29,3,1,15.35051052,10.983223,20.286562
2010,May,128,32,0,1,12.87465836,8.768366,17.13311
2010,May,128,33,0,0,12.94587711,8.765894,17.518095
2010,May,128,36,3,0,16.04234835,12.274829,21.348135
2010,May,129,1,0,0,10.19421441,5.312531,17.220332
2010,May,129,4,3,0,12.29488521,7.255912,20.345995
2010,May,129,5,3,1,10.59190277,4.34254,20.369383
2010,May,129,8,0,1,9.719158925,4.498281,18.045639
2010,May,129,9,3,2,10.53016782,6.303416,16.745669
2010,May,129,12,0,2,9.075271701,4.288228,16.086461
2010,May,129,13,3,1,11.07890938,6.65153,17.692475
2010,May,129,16,0,1,9.686677034,4.515899,17.412511
2010,May,129,17,0,2,11.62450608,6.21107,20.382027
2010,May,129,20,3,2,11.79573405,7.685055,17.241678
2010,May,129,21,3,0,11.39719941,6.962348,18.495613
2010,May,129,24,0,0,10.16498825,5.073814,17.700511
2010,May,129,25,0,2,8.940009552,4.782239,14.377275
2010,May,129,28,3,2,12.16608786,7.481259,19.488649
2010,May,129,29,3,1,11.78694382,7.144322,18.800005
2010,May,129,32,0,1,10.09892893,5.349389,17.552319
2010,May,129,33,0,0,10.17367467,5.145912,17.882305
2010,May,129,36,3,0,15.2198644,8.621774,27.374546
2010,May,130,1,0,0,10.28133359,2.711438,19.660249
2010,May,130,4,3,0,13.34901885,6.329981,23.831339
2010,May,130,5,3,1,10.55110458,2.07077,22.178068
2010,May,130,8,0,1,9.505475727,1.698178,19.636292
2010,May,130,9,3,2,11.48283192,5.823896,18.84214
2010,May,130,12,0,2,8.96127786,2.157635,17.29273
2010,May,130,13,3,1,11.78056802,5.422633,20.933762
2010,May,130,16,0,1,9.389799506,1.596659,18.972553
2010,May,130,17,0,2,11.23991692,3.400709,21.624645
2010,May,130,20,3,2,12.69504787,6.908563,20.477455
2010,May,130,21,3,0,12.53539235,6.205152,21.253504
2010,May,130,24,0,0,10.12103567,3.189889,19.008967
2010,May,130,25,0,2,8.66352952,1.498595,15.850233
2010,May,130,28,3,2,12.46014311,5.559901,20.86736
2010,May,130,29,3,1,12.52831168,6.370482,21.193282
