date,julian,tree.id,circuit,bcon,bbrk,fbud,fopn,fpst,sex,length,width,lfin,l75,l95,tip,comments
5/19/2002,139,QUAL-04,17,BB,97,NA,0,0,NA,NA,0,8,0,0,0,NA
5/19/2002,139,QURU-01,15,BB,100,NA,NA,NA,NA,NA,0,35,0,0,0,NA
5/19/2002,139,QURU-02,37,BB,100,NA,NA,NA,NA,NA,0,8,0,0,0,NA
5/19/2002,139,QURU-03,48,BB,100,BB,100,NA,NA,NA,0,45,0,0,0,NA
5/19/2002,139,QURU-04,64,BB,100,BB,100,NA,NA,NA,0,10,0,0,0,NA
5/19/2002,139,QUVE-01,21,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,QUVE-02,40,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,QUVE-03,46,BB,98,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,QUVE-04,47,BB,98,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,SAPU-01,6,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,SAPU-02,60,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,SAPU-03,11,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,SAPU-04,12,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,VIAL-01,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,VIAL-02,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,VICA-01,4,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,VICA-02,16,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/2002,139,VICA-03,31,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,ACPE-01,20,BB,100,BB,100,25,M,15,14,63,40,0,0,NA
5/23/2002,143,ACPE-02,25,BB,100,BB,100,20,M,15,14,48,0,0,0,NA
5/23/2002,143,ACPE-03,27,BB,100,NA,NA,NA,M,15,16,43,0,0,0,NA
5/23/2002,143,ACPE-04,39,BB,98,BB,100,NA,M,9,9,28,0,0,0,NA
5/23/2002,143,ACRU-01,5,BB,98,BB,100,100,M,NA,NA,28,0,0,0,NA
5/23/2002,143,ACRU-02,24,BB,100,BB,100,100,M,NA,NA,40,0,0,0,NA
5/23/2002,143,ACRU-03,38,BB,100,BB,100,100,M,NA,NA,13,0,0,0,NA
5/23/2002,143,ACRU-04,41,BB,100,BB,100,100,M,8,8,23,0,0,0,NA
5/23/2002,143,ACRU-05,65,BB,100,BB,100,100,F,11,11,80,80,NA,0,NA
5/23/2002,143,ACSA-01,9,BB,100,NA,0,0,NA,11,12,73,65,15,S,NA
5/23/2002,143,ACSA-02,58,BB,100,NA,0,0,NA,15,15,78,80,25,0,NA
5/23/2002,143,ACSA-03,62,BB,100,BB,100,NA,NA,NA,NA,88,80,35,S,NA
5/23/2002,143,AMSP-01,1,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,AMSP-02,8,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,AMSP-03,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,BEAL-01,13,BB,100,NA,NA,NA,NA,11,0,63,50,0,S,NA
5/23/2002,143,BEAL-02,29,BB,98,NA,NA,NA,NA,7,0,38,0,0,0,NA
5/23/2002,143,BEAL-03,35,BB,100,NA,NA,NA,NA,7,0,35,0,0,0,NA
5/23/2002,143,BELE-01,10,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,BELE-02,30,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,BELE-03,44,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,BEPA-01,22,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,BEPA-02,51,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,BEPA-03,52,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,BEPA-04,53,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,COAL-01,7,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,COAL-03,54,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,COAL-04,14,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,CRSP-01,23,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,CRSP-02,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,CRSP-03,43,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,FAGR-01,18,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,FAGR-02,26,BB,100,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,FAGR-03,33,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,FAGR-04,56,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,FRAM-01,2,BB,100,NA,0,0,NA,NA,0,23,0,0,0,NA
5/23/2002,143,FRAM-02,55,BB,100,NA,0,0,NA,NA,0,15,0,0,0,NA
5/23/2002,143,FRAM-03,59,BB,100,NA,0,0,NA,17,0,20,0,0,0,NA
5/23/2002,143,FRAM-04,66,BB,70,NA,NA,NA,NA,0,0,3,0,0,0,NA
5/23/2002,143,HAVI-01,28,BB,100,NA,0,0,NA,9,0,35,0,0,0,NA
5/23/2002,143,HAVI-02,36,BB,100,NA,0,0,NA,9,0,48,20,0,0,NA
5/23/2002,143,HAVI-03,45,BB,100,NA,0,0,NA,8,0,38,0,0,0,NA
5/23/2002,143,POTR-02,67,BB,100,BB,100,100,F,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,POTR-04,61,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,PRSE-01,3,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,PRSE-02,50,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,PRSE-04,63,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,QUAL-02,42,BB,90,NA,0,0,NA,NA,0,5,0,0,0,NA
5/23/2002,143,QUAL-03,57,BB,100,NA,0,0,NA,NA,0,13,0,0,0,NA
5/23/2002,143,QUAL-04,17,BB,80,NA,0,0,NA,8,0,18,0,0,0,NA
5/23/2002,143,QURU-01,15,BB,100,BB,100,25,NA,NA,0,30,0,0,0,NA
5/23/2002,143,QURU-02,37,BB,98,NA,NA,NA,NA,NA,0,13,0,0,0,NA
5/23/2002,143,QURU-03,48,BB,100,BB,100,NA,NA,NA,0,40,0,0,0,NA
5/23/2002,143,QURU-04,64,BB,100,BB,100,NA,NA,6,0,30,0,0,0,NA
5/23/2002,143,QUVE-01,21,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,QUVE-02,40,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,QUVE-03,46,BB,99,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,QUVE-04,47,BB,100,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,SAPU-01,6,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,SAPU-02,60,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,SAPU-03,11,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,SAPU-04,12,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,VIAL-01,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,VIAL-02,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,VICA-01,4,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,VICA-02,16,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2002,143,VICA-03,31,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,ACPE-01,20,BB,100,BB,100,90,M,18,16,68,75,25,S,NA
5/28/2002,148,ACPE-02,25,BB,100,BB,100,80,M,19,18,60,50,0,S,NA
5/28/2002,148,ACPE-03,27,BB,100,BB,100,100,M,19,20,68,65,10,0,NA
5/28/2002,148,ACPE-04,39,BB,100,BB,100,75,M,14,14,63,35,5,S,NA
5/28/2002,148,ACRU-01,5,BB,100,BB,100,100,M,NA,NA,50,50,0,0,NA
5/28/2002,148,ACRU-02,24,BB,100,BB,100,100,M,NA,NA,58,60,0,0,NA
5/28/2002,148,ACRU-03,38,BB,100,BB,100,100,M,NA,NA,55,20,0,0,NA
5/28/2002,148,ACRU-04,41,BB,100,BB,100,100,M,11,12,48,10,0,0,NA
5/28/2002,148,ACRU-05,65,BB,100,BB,100,100,F,12,13,90,80,75,S,NA
5/28/2002,148,ACSA-01,9,BB,100,NA,0,0,NA,NA,NA,95,80,75,0,NA
5/28/2002,148,ACSA-02,58,BB,100,NA,0,0,NA,14,15,93,80,90,0,NA
5/28/2002,148,ACSA-03,62,BB,100,BB,100,NA,NA,NA,NA,93,80,90,0,NA
5/28/2002,148,AMSP-01,1,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,AMSP-02,8,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,AMSP-03,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,BEAL-01,13,BB,100,NA,NA,NA,NA,12,0,80,80,20,S,NA
5/28/2002,148,BEAL-02,29,BB,100,NA,NA,NA,NA,9,0,60,50,0,0,NA
5/28/2002,148,BEAL-03,35,BB,100,NA,NA,NA,NA,8,0,63,50,0,S,NA
5/28/2002,148,BELE-01,10,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,BELE-02,30,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,BELE-03,44,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,BEPA-01,22,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,BEPA-02,51,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,BEPA-03,52,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,BEPA-04,53,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,COAL-01,7,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,COAL-03,54,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,COAL-04,14,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,CRSP-01,23,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,CRSP-02,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,CRSP-03,43,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,FAGR-01,18,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,FAGR-02,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,FAGR-03,33,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,FAGR-04,56,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,FRAM-01,2,BB,100,NA,0,0,NA,NA,0,50,0,0,0,NA
5/28/2002,148,FRAM-02,55,BB,100,NA,0,0,NA,NA,0,25,0,0,0,NA
5/28/2002,148,FRAM-03,59,BB,100,NA,0,0,NA,25,0,43,0,0,0,NA
5/28/2002,148,FRAM-04,66,BB,100,NA,NA,NA,NA,10,0,13,0,0,0,NA
5/28/2002,148,HAVI-01,28,BB,100,NA,0,0,NA,11,0,50,35,0,0,NA
5/28/2002,148,HAVI-02,36,BB,100,NA,0,0,NA,11,0,70,65,15,S,NA
5/28/2002,148,HAVI-03,45,BB,100,NA,0,0,NA,9,0,55,20,0,0,NA
5/28/2002,148,POTR-02,67,BB,100,BB,100,100,F,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,POTR-04,61,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,PRSE-01,3,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,PRSE-02,50,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,PRSE-04,63,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,QUAL-02,42,BB,100,NA,0,0,NA,NA,0,18,0,0,0,NA
5/28/2002,148,QUAL-03,57,BB,100,NA,0,0,NA,10,0,30,0,0,0,NA
5/28/2002,148,QUAL-04,17,BB,95,NA,0,0,NA,13,0,35,0,0,0,NA
5/28/2002,148,QURU-01,15,BB,100,BB,100,100,NA,NA,0,53,20,0,0,NA
5/28/2002,148,QURU-02,37,BB,100,NA,NA,NA,NA,NA,0,25,0,0,0,NA
5/28/2002,148,QURU-03,48,BB,100,BB,100,NA,NA,NA,0,58,35,0,0,NA
5/28/2002,148,QURU-04,64,BB,100,BB,100,100,NA,13,0,50,25,0,0,NA
5/28/2002,148,QUVE-01,21,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,QUVE-02,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,QUVE-03,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,QUVE-04,47,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,SAPU-01,6,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,SAPU-02,60,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,SAPU-03,11,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,SAPU-04,12,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,VIAL-01,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,VIAL-02,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,VICA-01,4,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,VICA-02,16,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2002,148,VICA-03,31,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,ACPE-01,20,BB,100,BB,100,100,M,18,17,80,80,40,S,NA
6/2/2002,153,ACPE-02,25,BB,100,BB,100,100,M,21,20,70,80,40,S,NA
6/2/2002,153,ACPE-03,27,BB,100,BB,100,100,M,19,20,73,80,25,0,NA
6/2/2002,153,ACPE-04,39,BB,100,BB,100,100,M,15,17,73,75,25,S,NA
6/2/2002,153,ACRU-01,5,BB,100,BB,100,100,M,NA,NA,70,80,35,S,NA
6/2/2002,153,ACRU-02,24,BB,100,BB,100,100,M,NA,NA,73,80,25,0,NA
6/2/2002,153,ACRU-03,38,BB,100,BB,100,100,M,NA,NA,68,70,0,0,NA
6/2/2002,153,ACRU-04,41,BB,100,BB,100,100,M,12,14,73,80,20,0,NA
6/2/2002,153,ACRU-05,65,BB,100,BB,100,100,F,12,14,93,90,75,S,NA
6/2/2002,153,ACSA-01,9,BB,100,NA,0,0,NA,13,14,85,80,75,0,NA
6/2/2002,153,ACSA-02,58,BB,100,NA,0,0,NA,15,15,95,80,95,0,NA
6/2/2002,153,ACSA-03,62,BB,100,BB,100,NA,NA,NA,NA,95,80,90,0,NA
6/2/2002,153,AMSP-01,1,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,AMSP-02,8,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,AMSP-03,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,BEAL-01,13,BB,100,NA,NA,NA,NA,14,0,88,80,50,S,NA
6/2/2002,153,BEAL-02,29,BB,100,NA,NA,NA,NA,9,0,83,80,35,0,NA
6/2/2002,153,BEAL-03,35,BB,100,NA,NA,NA,NA,9,0,75,75,20,S,NA
6/2/2002,153,BELE-01,10,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,BELE-02,30,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,BELE-03,44,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,BEPA-01,22,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,BEPA-02,51,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,BEPA-03,52,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,BEPA-04,53,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,COAL-01,7,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,COAL-03,54,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,COAL-04,14,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,CRSP-01,23,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,CRSP-02,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,CRSP-03,43,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,FAGR-01,18,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,FAGR-02,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,FAGR-03,33,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,FAGR-04,56,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,FRAM-01,2,BB,100,NA,0,0,NA,30,0,70,70,0,0,NA
6/2/2002,153,FRAM-02,55,BB,100,NA,0,0,NA,NA,0,60,50,0,0,NA
6/2/2002,153,FRAM-03,59,BB,100,NA,0,0,NA,28,0,70,65,0,0,NA
6/2/2002,153,FRAM-04,66,BB,100,NA,NA,NA,NA,28,0,50,20,0,0,NA
6/2/2002,153,HAVI-01,28,BB,100,NA,0,0,NA,12,0,70,75,25,0,NA
6/2/2002,153,HAVI-02,36,BB,100,NA,0,0,NA,11,0,78,80,30,S,NA
6/2/2002,153,HAVI-03,45,BB,100,NA,0,0,NA,10,0,78,80,30,S,NA
6/2/2002,153,POTR-02,67,BB,100,BB,100,100,F,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,POTR-04,61,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,PRSE-01,3,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,PRSE-02,50,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,PRSE-04,63,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,QUAL-02,42,BB,100,NA,0,0,NA,11,0,58,40,0,0,NA
6/2/2002,153,QUAL-03,57,BB,100,NA,0,0,NA,14,0,70,75,20,0,NA
6/2/2002,153,QUAL-04,17,BB,100,NA,0,0,NA,17,0,50,30,0,0,NA
6/2/2002,153,QURU-01,15,BB,100,BB,100,100,NA,NA,0,68,65,0,0,NA
6/2/2002,153,QURU-02,37,BB,100,NA,NA,NA,NA,15,0,65,55,0,0,NA
6/2/2002,153,QURU-03,48,BB,100,BB,100,NA,NA,NA,0,78,80,40,0,NA
6/2/2002,153,QURU-04,64,BB,100,BB,100,100,NA,15,0,75,80,25,0,NA
6/2/2002,153,QUVE-01,21,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,QUVE-02,40,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,QUVE-03,46,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,QUVE-04,47,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,SAPU-01,6,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,SAPU-02,60,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,SAPU-03,11,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,SAPU-04,12,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,VIAL-01,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,VIAL-02,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,VICA-01,4,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,VICA-02,16,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2002,153,VICA-03,31,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,ACPE-01,20,BB,100,BB,100,100,M,18,17,83,80,75,S,NA
6/7/2002,158,ACPE-02,25,BB,100,BB,100,100,M,21,20,80,80,65,S,NA
6/7/2002,158,ACPE-03,27,BB,100,BB,100,100,M,19,20,88,80,75,0,NA
6/7/2002,158,ACPE-04,39,BB,100,BB,100,100,M,17,17,75,75,45,S,NA
6/7/2002,158,ACRU-01,5,BB,100,BB,100,100,M,NA,NA,83,80,75,S,NA
6/7/2002,158,ACRU-02,24,BB,100,BB,100,100,M,NA,NA,88,80,80,S,NA
6/7/2002,158,ACRU-03,38,BB,100,BB,100,100,M,NA,NA,80,80,60,0,NA
6/7/2002,158,ACRU-04,41,BB,100,BB,100,100,M,12,14,78,80,45,0,NA
6/7/2002,158,ACRU-05,65,BB,100,BB,100,100,F,12,14,90,80,95,S,NA
6/7/2002,158,ACSA-01,9,BB,100,NA,0,0,NA,14,15,95,80,97,0,NA
6/7/2002,158,ACSA-02,58,BB,100,NA,0,0,NA,15,15,98,80,97,0,NA
6/7/2002,158,ACSA-03,62,BB,100,BB,100,NA,NA,NA,NA,98,80,97,0,NA
6/7/2002,158,AMSP-01,1,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,AMSP-02,8,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,AMSP-03,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,BEAL-01,13,BB,100,NA,NA,NA,NA,14,0,93,80,95,S,NA
6/7/2002,158,BEAL-02,29,BB,100,NA,NA,NA,NA,9,0,83,80,80,0,NA
6/7/2002,158,BEAL-03,35,BB,100,NA,NA,NA,NA,9,0,88,80,75,S,NA
6/7/2002,158,BELE-01,10,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,BELE-02,30,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,BELE-03,44,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,BEPA-01,22,BB,100,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,BEPA-02,51,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,BEPA-03,52,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,BEPA-04,53,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,COAL-01,7,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,COAL-03,54,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,COAL-04,14,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,CRSP-01,23,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,CRSP-02,49,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,CRSP-03,43,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,FAGR-01,18,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,FAGR-02,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,FAGR-03,33,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,FAGR-04,56,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,FRAM-01,2,BB,100,NA,0,0,NA,33,0,83,80,35,0,NA
6/7/2002,158,FRAM-02,55,BB,100,NA,0,0,NA,NA,0,70,70,0,0,NA
6/7/2002,158,FRAM-03,59,BB,100,NA,0,0,NA,31,0,83,80,30,0,NA
6/7/2002,158,FRAM-04,66,BB,100,NA,NA,NA,NA,32,0,60,70,0,0,NA
6/7/2002,158,HAVI-01,28,BB,100,NA,0,0,NA,13,0,73,80,45,0,NA
6/7/2002,158,HAVI-02,36,BB,100,NA,0,0,NA,11,0,88,80,75,S,NA
6/7/2002,158,HAVI-03,45,BB,100,NA,0,0,NA,10,0,88,80,65,S,NA
6/7/2002,158,POTR-02,67,BB,100,BB,100,100,F,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,POTR-04,61,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,PRSE-01,3,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2002,158,PRSE-02,50,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
