"plot","year","site","exp_startyear","event","genus","species","doy","year.num","meltdate"
"9",1991,"price",1991,"ffd","Delphinium","nelsonii",168,0,129
"9",1991,"price",1991,"sd","Mertensia","fusiformes",161,0,129
"9",1991,"price",1991,"sd","Delphinium","nelsonii",204,0,129
"9",1991,"price",1991,"ffrd","Ipomopsis","aggregata",196,0,129
"9",1991,"price",1991,"sd","Mertensia","fusiformes",175,0,129
"9",1991,"price",1991,"ffd","Potentilla","gracilis",204,0,129
"9",1991,"price",1991,"ffd","Ipomopsis","aggregata",190,0,129
"9",1991,"price",1991,"ffd","Ipomopsis","aggregata",190,0,129
"9",1991,"price",1991,"ffd","Mertensia","fusiformes",147,0,129
"9",1991,"price",1991,"ffrd","Mertensia","fusiformes",155,0,129
"9",1991,"price",1991,"ffd","Mertensia","fusiformes",155,0,129
"9",1991,"price",1991,"ffd","Lathyrus","leucanthus",182,0,129
"9",1991,"price",1991,"ffd","Lathyrus","leucanthus",182,0,129
"9",1991,"price",1991,"ffd","Ipomopsis","aggregata",196,0,129
"9",1991,"price",1991,"sd","Eriogonum","subalpinum",211,0,129
"9",1991,"price",1991,"ffrd","Mertensia","fusiformes",161,0,129
"9",1991,"price",1991,"ffd","Potentilla","gracilis",190,0,129
"9",1991,"price",1991,"ffd","Mertensia","fusiformes",155,0,129
"9",1991,"price",1991,"ffd","Eriogonum","subalpinum",190,0,129
"9",1991,"price",1991,"ffrd","Mertensia","fusiformes",155,0,129
"9",1991,"price",1991,"sd","Ipomopsis","aggregata",225,0,129
"9",1991,"price",1991,"ffd","Mertensia","fusiformes",147,0,129
"9",1991,"price",1991,"ffrd","Mertensia","fusiformes",161,0,129
"9",1991,"price",1991,"ffd","Ipomopsis","aggregata",204,0,129
"9",1991,"price",1991,"ffrd","Potentilla","gracilis",196,0,129
"9",1991,"price",1991,"ffd","Lathyrus","leucanthus",182,0,129
"9",1991,"price",1991,"ffd","Potentilla","gracilis",190,0,129
"9",1991,"price",1991,"ffd","Potentilla","gracilis",190,0,129
"9",1991,"price",1991,"ffrd","Potentilla","gracilis",204,0,129
"9",1991,"price",1991,"ffd","Potentilla","gracilis",190,0,129
"9",1991,"price",1991,"sd","Mertensia","fusiformes",175,0,129
"9",1991,"price",1991,"ffd","Ipomopsis","aggregata",204,0,129
"9",1991,"price",1991,"ffd","Claytonia","lanceolata",155,0,129
"9",1991,"price",1991,"ffrd","Potentilla","gracilis",204,0,129
"9",1991,"price",1991,"ffd","Eriogonum","subalpinum",190,0,129
"9",1991,"price",1991,"ffd","Eriogonum","subalpinum",190,0,129
"9",1991,"price",1991,"ffd","Eriogonum","subalpinum",190,0,129
"9",1991,"price",1991,"ffd","Eriogonum","subalpinum",190,0,129
"9",1991,"price",1991,"sd","Mertensia","fusiformes",175,0,129
"9",1992,"price",1991,"ffrd","Potentilla","gracilis",181,1,105
"9",1992,"price",1991,"ffd","Delphinium","nelsonii",146,1,105
"9",1992,"price",1991,"ffrd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"sd","Campanula","rotundifolia",249,1,105
"9",1992,"price",1991,"ffd","Campanula","rotundifolia",195,1,105
"9",1992,"price",1991,"ffd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"sd","Mertensia","fusiformes",167,1,105
"9",1992,"price",1991,"ffrd","Claytonia","lanceolata",139,1,105
"9",1992,"price",1991,"ffd","Ipomopsis","aggregata",181,1,105
"9",1992,"price",1991,"ffd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"ffd","Artemesia","tridentata",223,1,105
"9",1992,"price",1991,"sd","Potentilla","gracilis",216,1,105
"9",1992,"price",1991,"sd","Claytonia","lanceolata",160,1,105
"9",1992,"price",1991,"ffd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"ffd","Potentilla","gracilis",177,1,105
"9",1992,"price",1991,"sd","Potentilla","gracilis",216,1,105
"9",1992,"price",1991,"ffd","Artemesia","tridentata",216,1,105
"9",1992,"price",1991,"ffd","Artemesia","tridentata",216,1,105
"9",1992,"price",1991,"sd","Mertensia","fusiformes",153,1,105
"9",1992,"price",1991,"ffrd","Eriogonum","subalpinum",195,1,105
"9",1992,"price",1991,"ffrd","Eriogonum","subalpinum",195,1,105
"9",1992,"price",1991,"ffd","Campanula","rotundifolia",195,1,105
"9",1992,"price",1991,"ffrd","Mertensia","fusiformes",146,1,105
"9",1992,"price",1991,"ffd","Eriogonum","subalpinum",175,1,105
"9",1992,"price",1991,"ffd","Potentilla","gracilis",177,1,105
"9",1992,"price",1991,"ffd","Eriogonum","subalpinum",175,1,105
"9",1992,"price",1991,"sd","Ipomopsis","aggregata",223,1,105
"9",1992,"price",1991,"ffd","Eriogonum","subalpinum",175,1,105
"9",1992,"price",1991,"ffd","Delphinium","nelsonii",146,1,105
"9",1992,"price",1991,"sd","Mertensia","fusiformes",153,1,105
"9",1992,"price",1991,"ffd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"ffrd","Campanula","rotundifolia",209,1,105
"9",1992,"price",1991,"ffrd","Potentilla","gracilis",188,1,105
"9",1992,"price",1991,"ffrd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"sd","Mertensia","fusiformes",160,1,105
"9",1992,"price",1991,"ffrd","Potentilla","gracilis",188,1,105
"9",1992,"price",1991,"ffd","Potentilla","gracilis",177,1,105
"9",1992,"price",1991,"ffd","Campanula","rotundifolia",209,1,105
"9",1992,"price",1991,"ffrd","Delphinium","nelsonii",174,1,105
"9",1992,"price",1991,"sd","Potentilla","gracilis",216,1,105
"9",1992,"price",1991,"ffrd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"ffrd","Campanula","rotundifolia",216,1,105
"9",1992,"price",1991,"ffd","Eriogonum","subalpinum",188,1,105
"9",1992,"price",1991,"ffd","Delphinium","nelsonii",146,1,105
"9",1992,"price",1991,"sd","Potentilla","gracilis",223,1,105
"9",1992,"price",1991,"sd","Eriogonum","subalpinum",203,1,105
"9",1992,"price",1991,"ffd","Eriogonum","subalpinum",175,1,105
"9",1992,"price",1991,"ffd","Erythronium","grandiflorum",139,1,105
"9",1992,"price",1991,"ffrd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"ffrd","Potentilla","gracilis",203,1,105
"9",1992,"price",1991,"ffrd","Eriogonum","subalpinum",195,1,105
"9",1992,"price",1991,"ffrd","Ipomopsis","aggregata",175,1,105
"9",1992,"price",1991,"ffd","Mertensia","fusiformes",139,1,105
"9",1992,"price",1991,"sd","Eriogonum","subalpinum",230,1,105
"9",1992,"price",1991,"sd","Eriogonum","subalpinum",203,1,105
"9",1992,"price",1991,"ffd","Delphinium","nelsonii",139,1,105
"9",1992,"price",1991,"ffrd","Potentilla","gracilis",188,1,105
"9",1992,"price",1991,"ffd","Potentilla","gracilis",177,1,105
"9",1992,"price",1991,"ffd","Erythronium","grandiflorum",139,1,105
"9",1992,"price",1991,"ffd","Erythronium","grandiflorum",139,1,105
"9",1992,"price",1991,"sd","Potentilla","gracilis",223,1,105
"9",1992,"price",1991,"ffd","Claytonia","lanceolata",139,1,105
"9",1992,"price",1991,"ffd","Erythronium","grandiflorum",139,1,105
"9",1992,"price",1991,"ffd","Erythronium","grandiflorum",139,1,105
"9",1992,"price",1991,"ffd","Potentilla","gracilis",177,1,105
"9",1992,"price",1991,"ffrd","Delphinium","nelsonii",174,1,105
"9",1992,"price",1991,"ffd","Delphinium","nelsonii",139,1,105
"9",1993,"price",1991,"ffrd","Eriogonum","subalpinum",207,2,138
"9",1993,"price",1991,"sd","Claytonia","lanceolata",172,2,138
"9",1993,"price",1991,"sd","Claytonia","lanceolata",172,2,138
"9",1993,"price",1991,"ffd","Potentilla","gracilis",228,2,138
"9",1993,"price",1991,"ffrd","Eriogonum","subalpinum",207,2,138
"9",1993,"price",1991,"ffd","Potentilla","gracilis",221,2,138
"9",1993,"price",1991,"ffrd","Claytonia","lanceolata",160,2,138
"9",1993,"price",1991,"ffd","Eriogonum","subalpinum",201,2,138
"9",1993,"price",1991,"ffd","Mertensia","fusiformes",165,2,138
"9",1993,"price",1991,"ffrd","Mertensia","fusiformes",165,2,138
"9",1993,"price",1991,"ffd","Mertensia","fusiformes",165,2,138
"9",1993,"price",1991,"ffd","Mertensia","fusiformes",172,2,138
"9",1993,"price",1991,"ffd","Eriogonum","subalpinum",201,2,138
"9",1993,"price",1991,"ffrd","Mertensia","fusiformes",165,2,138
"9",1993,"price",1991,"ffd","Claytonia","lanceolata",160,2,138
"9",1993,"price",1991,"ffd","Claytonia","lanceolata",151,2,138
"9",1993,"price",1991,"ffd","Eriogonum","subalpinum",201,2,138
"9",1993,"price",1991,"ffd","Erythronium","grandiflorum",160,2,138
"9",1993,"price",1991,"ffd","Mertensia","fusiformes",165,2,138
"9",1993,"price",1991,"ffd","Campanula","rotundifolia",214,2,138
"9",1993,"price",1991,"ffrd","Claytonia","lanceolata",160,2,138
"9",1993,"price",1991,"ffrd","Potentilla","gracilis",221,2,138
"9",1993,"price",1991,"sd","Claytonia","lanceolata",179,2,138
"9",1993,"price",1991,"ffrd","Mertensia","fusiformes",172,2,138
"9",1993,"price",1991,"sd","Delphinium","nelsonii",179,2,138
"9",1993,"price",1991,"sd","Potentilla","gracilis",221,2,138
"9",1993,"price",1991,"ffd","Claytonia","lanceolata",151,2,138
"9",1993,"price",1991,"ffrd","Claytonia","lanceolata",160,2,138
"9",1993,"price",1991,"ffrd","Potentilla","gracilis",228,2,138
"9",1993,"price",1991,"ffd","Eriogonum","subalpinum",201,2,138
"9",1993,"price",1991,"sd","Claytonia","lanceolata",172,2,138
"9",1993,"price",1991,"sd","Potentilla","gracilis",228,2,138
"9",1993,"price",1991,"sd","Delphinium","nelsonii",179,2,138
"9",1993,"price",1991,"ffd","Claytonia","lanceolata",151,2,138
"9",1993,"price",1991,"ffd","Eriogonum","subalpinum",201,2,138
"9",1993,"price",1991,"ffrd","Campanula","rotundifolia",214,2,138
"9",1993,"price",1991,"ffrd","Mertensia","fusiformes",165,2,138
"9",1993,"price",1991,"sd","Delphinium","nelsonii",179,2,138
"9",1994,"price",1991,"sd","Potentilla","gracilis",213,3,126
"9",1994,"price",1991,"ffd","Delphinium","nelsonii",157,3,126
"9",1994,"price",1991,"sd","Claytonia","lanceolata",171,3,126
"9",1994,"price",1991,"ffrd","Artemesia","tridentata",227,3,126
"9",1994,"price",1991,"ffd","Campanula","rotundifolia",184,3,126
"9",1994,"price",1991,"ffrd","Lathyrus","leucanthus",184,3,126
"9",1994,"price",1991,"ffd","Delphinium","nelsonii",157,3,126
"9",1994,"price",1991,"sd","Potentilla","gracilis",213,3,126
"9",1994,"price",1991,"ffrd","Lathyrus","leucanthus",178,3,126
"9",1994,"price",1991,"ffd","Ipomopsis","aggregata",192,3,126
"9",1994,"price",1991,"ffrd","Artemesia","tridentata",227,3,126
"9",1994,"price",1991,"ffrd","Artemesia","tridentata",227,3,126
"9",1994,"price",1991,"ffd","Mertensia","fusiformes",157,3,126
"9",1994,"price",1991,"ffd","Potentilla","gracilis",206,3,126
"9",1994,"price",1991,"ffd","Lathyrus","leucanthus",178,3,126
"9",1994,"price",1991,"ffrd","Claytonia","lanceolata",151,3,126
"9",1994,"price",1991,"ffd","Eriogonum","subalpinum",178,3,126
"9",1994,"price",1991,"ffrd","Campanula","rotundifolia",199,3,126
"9",1994,"price",1991,"ffrd","Eriogonum","subalpinum",184,3,126
"9",1994,"price",1991,"ffd","Artemesia","tridentata",213,3,126
"9",1994,"price",1991,"ffd","Artemesia","tridentata",227,3,126
"9",1994,"price",1991,"ffrd","Artemesia","tridentata",227,3,126
"9",1994,"price",1991,"ffd","Delphinium","nelsonii",157,3,126
"9",1994,"price",1991,"ffd","Eriogonum","subalpinum",178,3,126
"9",1994,"price",1991,"ffrd","Eriogonum","subalpinum",192,3,126
"9",1994,"price",1991,"ffd","Artemesia","tridentata",220,3,126
"9",1994,"price",1991,"ffd","Artemesia","tridentata",227,3,126
"9",1994,"price",1991,"ffd","Ipomopsis","aggregata",171,3,126
"9",1994,"price",1991,"sd","Potentilla","gracilis",213,3,126
"9",1994,"price",1991,"sd","Delphinium","nelsonii",178,3,126
"9",1994,"price",1991,"sd","Artemesia","tridentata",252,3,126
"9",1994,"price",1991,"ffrd","Potentilla","gracilis",206,3,126
"9",1994,"price",1991,"sd","Campanula","rotundifolia",227,3,126
"9",1994,"price",1991,"ffd","Claytonia","lanceolata",151,3,126
"9",1994,"price",1991,"ffrd","Mertensia","fusiformes",157,3,126
"9",1994,"price",1991,"ffd","Lathyrus","leucanthus",171,3,126
"9",1994,"price",1991,"ffd","Ipomopsis","aggregata",171,3,126
"9",1994,"price",1991,"ffrd","Claytonia","lanceolata",151,3,126
"9",1994,"price",1991,"sd","Delphinium","nelsonii",184,3,126
"9",1994,"price",1991,"ffrd","Ipomopsis","aggregata",192,3,126
"9",1994,"price",1991,"ffrd","Ipomopsis","aggregata",178,3,126
"9",1994,"price",1991,"ffd","Eriogonum","subalpinum",178,3,126
"9",1994,"price",1991,"ffrd","Eriogonum","subalpinum",192,3,126
"9",1994,"price",1991,"ffrd","Potentilla","gracilis",206,3,126
"9",1994,"price",1991,"sd","Delphinium","nelsonii",171,3,126
"9",1994,"price",1991,"ffd","Claytonia","lanceolata",151,3,126
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",200,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",214,4,152
"9",1995,"dunne",1991,"ffd","Helianthella","quinquenervis",256,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",270,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",242,4,152
"9",1995,"dunne",1991,"ffrd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffrd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",270,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",200,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",200,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",179,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",179,4,152
"9",1995,"dunne",1991,"ffrd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffrd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",249,4,152
"9",1995,"dunne",1991,"ffd","Helianthella","quinquenervis",256,4,152
"9",1995,"dunne",1991,"ffd","Helianthella","quinquenervis",207,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",242,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",283,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",193,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",200,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",214,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",214,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",186,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",179,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",283,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",200,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",186,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",256,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",200,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffd","Helianthella","quinquenervis",221,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",283,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",249,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",249,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",242,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",207,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",179,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",186,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",242,4,152
"9",1995,"dunne",1991,"ffd","Helianthella","quinquenervis",242,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",200,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffrd","Mertensiana","fusiformis",193,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",234,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",207,4,152
"9",1995,"dunne",1991,"ffrd","Mertensiana","fusiformis",193,4,152
"9",1995,"dunne",1991,"ffrd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",200,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",242,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",207,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",186,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",179,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",283,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",283,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",179,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",242,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",242,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",256,4,152
"9",1995,"dunne",1991,"ffd","Helianthella","quinquenervis",242,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",207,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",179,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffrd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",234,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",193,4,152
"9",1995,"dunne",1991,"ffd","Mertensiana","fusiformis",179,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",179,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",179,4,152
"9",1995,"dunne",1991,"ffd","Helianthella","quinquenervis",221,4,152
"9",1995,"dunne",1991,"ffd","Delphinium","nuttallianum",207,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",228,4,152
"9",1995,"dunne",1991,"ffrd","Mertensiana","fusiformis",172,4,152
"9",1995,"dunne",1991,"ffrd","Delphinium","nuttallianum",193,4,152
"9",1995,"dunne",1991,"ffd","Artemisia","tridentata",249,4,152
"9",1995,"dunne",1991,"ffd","Potentilla","hippiana",214,4,152
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",210,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",227,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",184,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",226,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",238,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",231,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",144,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",197,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",170,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",164,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",231,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",142,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",218,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",239,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",233,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",238,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",198,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",184,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",148,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",218,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",170,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",225,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",225,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",226,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",186,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",163,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",231,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",219,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",178,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",168,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",184,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",158,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",177,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",184,5,128
"9",1996,"dunne",1991,"ffrd","Erigeron","speciosus",219,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",164,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",151,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",137,5,128
"9",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",148,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",203,5,128
"9",1996,"dunne",1991,"ffrd","Delphinium","nuttallianum",178,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",198,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",144,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",245,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",203,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",246,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",196,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",205,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",220,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",226,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",224,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",227,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",196,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",151,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",161,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",233,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",206,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",157,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",247,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",238,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",198,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",233,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",239,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",200,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",177,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",214,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",184,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",186,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",218,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",227,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",175,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",176,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",142,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",227,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",155,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",197,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",224,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",200,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",197,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",219,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",233,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",226,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",164,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",156,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",219,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",155,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",191,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",170,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",157,5,128
"9",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",144,5,128
"9",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",206,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",226,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",227,5,128
"9",1996,"dunne",1991,"ffd","Potentilla","hippiana",198,5,128
"9",1996,"dunne",1991,"ffd","Lathyrus","lanszwertii",168,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",164,5,128
"9",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,128
"9",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",142,5,128
"9",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",163,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",238,5,128
"9",1996,"dunne",1991,"ffd","Artemisia","tridentata",240,5,128
"9",1996,"dunne",1991,"ffd","Festuca","thurberi",197,5,128
